player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Lloyd Cushenberry III,41924,C,TEN,1,100.0,0,31,55.7,50.9,56.3,0,3,42,100.0,100.0,96.4,0,3,0,76,76,0,0,76,47,47,0,0,29,0
Spencer Brown,42296,T,BUF,1,100.0,1,4,72.9,79.5,73.5,0,1,38,100.0,100.0,98.7,1,1,0,76,0,0,0,76,42,42,0,76,34,0
O'Cyrus Torrence,102821,G,BUF,1,100.0,0,4,57.6,52.8,57.4,0,3,38,100.0,100.0,96.1,0,3,0,76,0,0,0,76,42,42,76,0,34,0
JC Latham,146596,T,TEN,1,100.0,0,31,56.1,68.2,44.6,2,0,42,100.0,100.0,97.6,0,2,0,76,0,0,76,76,47,47,0,0,29,0
Peter Skoronski,129737,G,TEN,1,100.0,0,31,45.3,76.7,42.6,0,1,42,100.0,100.0,98.8,2,1,0,76,0,76,0,76,47,47,0,0,29,0
Dillon Radunz,30551,G,TEN,1,100.0,0,31,51.5,53.4,49.9,0,2,41,100.0,100.0,97.6,0,2,0,75,0,0,0,75,46,46,75,0,29,0
Garett Bolles,11775,T,DEN,1,100.0,1,10,79.4,87.3,71.3,0,0,42,100.0,100.0,100.0,1,0,0,74,0,0,73,74,42,42,0,0,32,0
Mike McGlinchey,46275,T,DEN,1,100.0,0,10,79.1,76.6,77.7,0,0,42,100.0,100.0,100.0,0,0,0,74,0,0,0,74,42,42,0,73,32,0
Ben Powers,41482,G,DEN,1,100.0,0,10,57.1,54.6,56.9,0,1,42,100.0,100.0,96.4,0,2,1,74,0,73,0,74,42,42,0,0,32,0
Nick Allegretti,39268,G,WAS,1,100.0,0,32,51.9,59.8,55.3,0,2,47,100.0,100.0,97.9,1,2,0,74,0,74,0,74,49,49,0,0,25,0
Alex Forsyth,60012,C,DEN,1,100.0,0,10,80.3,80.0,78.4,0,0,42,100.0,100.0,97.6,0,1,1,74,73,0,0,74,42,42,0,0,32,0
Sam Cosmi,60114,G,WAS,1,100.0,0,32,56.9,79.0,45.9,1,2,47,100.0,100.0,96.8,1,3,0,74,0,0,0,74,49,49,74,0,25,0
Quinn Meinerz,112915,G,DEN,1,100.0,0,10,80.9,77.1,77.1,0,0,42,100.0,100.0,100.0,0,0,0,74,0,0,0,74,42,42,73,0,32,0
Tyler Biadasz,41178,C,WAS,1,100.0,0,32,59.0,71.0,53.4,0,2,47,100.0,100.0,97.9,0,2,0,74,74,0,0,74,49,49,0,0,25,0
Connor McGovern,10778,C,NO,1,100.0,0,20,55.8,74.0,54.2,0,2,50,100.0,100.0,98.0,2,2,0,73,73,0,0,73,53,53,0,0,20,0
Luke Goedeke,77548,T,TB,1,100.0,0,30,72.4,77.1,63.8,0,1,50,100.0,100.0,99.0,0,1,0,73,0,0,0,73,53,53,0,73,20,0
Graham Barton,122367,C,TB,1,100.0,0,30,44.4,54.5,45.4,0,2,50,100.0,100.0,98.0,2,2,0,73,73,0,0,73,53,53,0,0,20,0
Cesar Ruiz,59857,G,NO,1,100.0,0,20,55.9,58.5,52.7,0,0,50,100.0,100.0,98.0,0,1,1,73,0,0,0,73,53,53,73,0,20,0
Trevor Penning,59963,T,NO,1,100.0,0,20,55.9,62.6,46.1,0,3,50,100.0,100.0,97.0,1,3,0,73,0,0,0,73,53,53,0,73,20,0
Ben Bredeson,27305,G,TB,1,100.0,0,30,59.7,72.0,50.8,0,1,50,100.0,100.0,99.0,0,1,0,73,0,73,0,73,53,53,0,0,20,0
Cody Mauch,66637,G,TB,1,100.0,0,30,56.4,80.3,42.9,0,1,50,100.0,100.0,99.0,0,1,0,73,0,0,0,73,53,53,73,0,20,0
Lucas Patrick,11435,G,NO,1,100.0,0,20,64.3,40.3,72.6,0,0,50,100.0,100.0,100.0,2,0,0,73,0,73,0,73,53,53,0,0,20,0
Taliese Fuaga,131732,T,NO,1,100.0,0,20,74.9,74.7,71.5,0,1,50,100.0,100.0,97.0,1,2,1,73,0,0,73,73,53,53,0,0,20,0
Tristan Wirfs,64818,T,TB,1,100.0,0,30,67.2,82.9,54.3,0,1,50,100.0,100.0,99.0,2,1,0,73,0,0,73,73,53,53,0,0,20,0
Trey Smith,62960,G,KC,1,100.0,0,16,66.8,71.3,62.3,0,2,41,100.0,100.0,97.6,0,2,0,72,0,0,0,72,44,44,72,0,28,0
Jawaan Taylor,41665,T,KC,1,100.0,0,16,68.5,67.2,66.5,0,1,41,100.0,100.0,98.8,0,1,0,72,0,0,0,72,44,44,0,72,28,0
John Michael Schmitz Jr.,55238,C,NYG,1,100.0,0,21,65.9,63.7,65.4,1,0,43,100.0,100.0,98.8,0,1,0,72,72,0,0,72,47,47,0,0,25,0
Wanya Morris,98247,T,KC,1,100.0,1,16,35.9,53.9,36.4,1,2,41,100.0,100.0,93.9,4,4,1,72,0,0,72,72,44,44,0,0,28,0
Greg Van Roten,7746,G,NYG,1,100.0,0,21,81.9,77.4,87.3,1,1,43,100.0,100.0,97.7,1,2,0,72,0,0,1,72,47,47,71,0,25,0
Creed Humphrey,59996,C,KC,1,100.0,0,16,76.4,85.4,72.0,0,0,41,100.0,100.0,100.0,0,0,0,72,72,0,0,72,44,44,0,0,28,0
Joe Thuney,10712,G,KC,1,100.0,0,16,79.5,89.5,71.4,0,0,41,100.0,100.0,100.0,0,0,0,72,0,72,0,72,44,44,0,0,28,0
Chris Hubbard,8051,T,NYG,1,100.0,0,21,41.4,9.3,91.0,6,5,43,100.0,100.0,84.9,1,12,1,72,0,1,70,72,47,47,0,0,25,1
Andrew Wylie,12333,T,WAS,1,98.6,0,32,52.9,55.6,48.4,2,1,46,100.0,97.9,96.7,0,3,0,72,0,0,0,73,47,48,0,70,25,3
Jon Runyan,36661,G,NYG,1,100.0,0,21,60.9,46.8,64.6,1,5,43,100.0,100.0,93.0,1,6,0,72,0,71,0,72,47,47,0,0,25,1
Jermaine Eluemunor,11914,T,NYG,1,100.0,0,21,54.8,40.4,73.7,1,2,43,100.0,100.0,94.2,2,4,1,72,0,0,0,72,47,47,0,71,25,1
Laremy Tunsil,10647,T,HST,1,100.0,0,13,87.4,88.7,90.0,0,0,40,100.0,100.0,100.0,1,0,0,71,0,0,71,71,42,42,0,0,29,0
Rob Havenstein,9490,T,LA,1,100.0,0,26,59.3,74.5,54.2,0,1,34,100.0,100.0,98.5,2,1,0,71,0,0,0,71,39,39,0,71,32,0
Shaq Mason,9564,G,HST,1,100.0,0,13,64.9,56.6,65.1,0,4,40,100.0,100.0,92.5,0,5,1,71,0,0,0,71,42,42,71,0,29,0
Justin Dedich,83018,G,LA,1,100.0,0,26,56.7,20.6,67.8,0,3,34,100.0,100.0,95.6,1,3,0,71,0,71,0,71,39,39,0,0,32,0
