Player,Position,Injuries,Practice Status,Game Status
Israel Abanikanda,RB,Ankle,Limited Participation in Practice,Questionable
Duane Brown,T,Back,Did Not Participate In Practice,Out
Ashtyn Davis,S,,Full Participation in Practice,
John Franklin-Myers,DE,,Full Participation in Practice,
Justin Hardee,CB,,Full Participation in Practice,
Allen Lazard,WR,Illness,Did Not Participate In Practice,Questionable
Aaron Rodgers,QB,Achilles,Did Not Participate In Practice,Out
Jeremy Ruckert,TE,Concussion,Did Not Participate In Practice,Out
Trevor Siemian,QB,,Full Participation in Practice,Questionable
Zach Wilson,QB,Concussion,Did Not Participate In Practice,Out
Greg Zuerlein,K,right Quadricep,Limited Participation in Practice,Questionable
Browns,,,,
Player,Position,Injuries,Practice Status,Game Status
Joel Bitonio,G,,Full Participation in Practice,
Corey Bojorquez,P,left Quadricep,Did Not Participate In Practice,Doubtful
Geron Christian,T,,Full Participation in Practice,
Amari Cooper,WR,"Not injury related - resting player, Heel",Did Not Participate In Practice,Questionable
Martin Emerson,CB,,Full Participation in Practice,
Joe Flacco,QB,,Full Participation in Practice,
Jerome Ford,RB,,Full Participation in Practice,
Myles Garrett,DE,,Full Participation in Practice,
Marquise Goodwin,WR,Knee,Limited Participation in Practice,Questionable
Nick Harris,C,,Full Participation in Practice,
Dustin Hopkins,K,left Hamstring,Did Not Participate In Practice,Out
Kareem Hunt,RB,,Full Participation in Practice,
Jordan Kunaszyk,LB,,Full Participation in Practice,
David Njoku,TE,,Full Participation in Practice,
Ogbo Okoronkwo,DE,Pectoral,Did Not Participate In Practice,Out
Ethan Pocic,C,,Full Participation in Practice,
Za'Darius Smith,DE,,Limited Participation in Practice,
Wyatt Teller,G,,Full Participation in Practice,
Juan Thornhill,S,Calf,Full Participation in Practice,Questionable
Cedric Tillman,WR,,Full Participation in Practice,
Anthony Walker,LB,Knee,Did Not Participate In Practice,Out
Denzel Ward,CB,,Full Participation in Practice,
"SATURDAY, DECEMBER 30TH",,,,
8:15 PM,,,,
EST,,,,
"ESPN, ABC, ESPN2, ESPN+, ESPN DEPORTES",,,,
,,,,
,,,,
Lions,,,,
(11-4),,,,
@,,,,
,,,,
Cowboys,,,,
(10-5),,,,
Lions,,,,
Player,Position,Injuries,Practice Status,Game Status
Derrick Barnes,LB,,Full Participation in Practice,
Jason Cabinda,FB,,Full Participation in Practice,
Taylor Decker,T,,Full Participation in Practice,
C.J. Gardner-Johnson,S,Pectoral,Limited Participation in Practice,Out
James Houston,LB,Ankle,Limited Participation in Practice,Out
Jerry Jacobs,CB,,Full Participation in Practice,
Frank Ragnow,C,,Did Not Participate In Practice,
Penei Sewell,T,,Full Participation in Practice,
Cameron Sutton,CB,Toe,Did Not Participate In Practice,Questionable
Brock Wright,TE,Hip,Did Not Participate In Practice,Out
Cowboys,,,,
Player,Position,Injuries,Practice Status,Game Status
Brandin Cooks,WR,,Limited Participation in Practice,
Rico Dowdle,RB,Ankle,Did Not Participate In Practice,Out
Chuma Edoga,T,,Full Participation in Practice,
Viliami Fehoko Jr.,DE,Knee,Full Participation in Practice,Questionable
Stephon Gilmore,CB,,Limited Participation in Practice,
Johnathan Hankins,DT,"Knee, Ankle",Did Not Participate In Practice,Out
Malik Hooker,S,,Full Participation in Practice,
Demarcus Lawrence,DE,,Limited Participation in Practice,
Jourdan Lewis,CB,,Limited Participation in Practice,
Hunter Luepke,RB,,Full Participation in Practice,
Zack Martin,G,,Did Not Participate In Practice,
Tyron Smith,T,Back,Limited Participation in Practice,Questionable
Matt Waletzko,T,,Full Participation in Practice,
"SUNDAY, DECEMBER 31ST",,,,
1:00 PM,,,,
EST,,,,
FOX,,,,
,,,,
,,,,
Rams,,,,
(8-7),,,,
@,,,,
,,,,
Giants,,,,
(5-10),,,,
Rams,,,,
Player,Position,Injuries,Practice Status,Game Status
Brian Allen,C,,Did Not Participate In Practice,
Aaron Donald,DT,,Did Not Participate In Practice,
Tre Tomlinson,CB,Hamstring,Did Not Participate In Practice,Out
Alaric Jackson,T,Thigh,Did Not Participate In Practice,Questionable
Ernest Jones,LB,Illness,Did Not Participate In Practice,Questionable
Puka Nacua,WR,Hip,Did Not Participate In Practice,Questionable
Joe Noteboom,T,Foot,Limited Participation in Practice,Questionable
Giants,,,,
Player,Position,Injuries,Practice Status,Game Status
