player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Calais Campbell,4364,DI,BLT,11,6,2,,0,2,3,59.4,77.9,87.2,74.4,68.6,29.3,10,14,0,,27.6,8,0,0,0.0,0,6,8,0,14,452,444,35,218,79,112,0,8,308,130,0,14,15,0,30,0,0,0,
Ndamukong Suh,5527,DI,PHI,3,2,0,,0,0,24,,67.8,78.6,62.4,65.8,72.1,0,2,0,,0.0,0,0,0,0.0,0,1,1,0,0,60,59,0,28,1,30,0,1,30,30,0,3,3,0,3,0,0,0,
Tyson Alualu,5535,DI,PIT,12,2,1,,0,0,25,60.0,29.5,27.3,55.3,28.6,35.6,2,4,0,,18.2,2,0,2,0.0,0,0,1,0,0,221,220,44,137,5,34,0,1,120,101,0,4,7,0,6,0,0,0,
Brandon Graham,5538,ED,PHI,12,4,1,100.0,0,1,24,72.1,89.7,67.6,82.3,81.4,64.4,3,20,0,2,11.8,2,0,1,79.2,2,7,5,0,10,305,298,1,6,280,11,0,7,191,104,2,15,11,2,30,0,2,5,1.0
Jason Pierre-Paul,5540,ED,BLT,9,1,3,100.0,1,0,3,59.0,52.8,47.5,56.2,53.9,67.2,0,10,1,24,7.7,1,0,2,70.8,4,2,3,0,11,331,328,0,9,290,29,0,3,211,109,0,8,11,4,12,0,42,31,10.5
Kareem Jackson,5545,S,DEN,12,18,0,69.2,0,0,10,62.7,65.9,68.7,60.0,71.8,56.6,0,0,0,23,17.9,14,3,1,125.2,18,0,126,3,496,816,3,0,0,3,0,579,813,1,319,105,12,46,26,0,3,168,38,9.3
Devin McCourty,5552,S,NE,12,9,0,62.5,0,0,19,68.8,70.6,85.8,55.5,70.4,89.1,0,0,2,54,5.0,3,3,0,97.4,10,0,130,7,448,751,2,0,0,2,0,552,749,2,301,60,4,48,16,0,2,166,41,16.6
Jerry Hughes,5556,ED,HST,12,5,0,,2,1,13,68.1,73.2,53.5,71.1,61.3,26.5,0,35,1,,44.8,13,0,3,0.0,0,8,3,0,3,500,497,0,3,480,14,0,3,268,229,0,15,11,0,43,0,0,0,
Linval Joseph,5571,DI,PHI,3,3,0,,0,0,24,60.0,50.3,13.7,62.3,52.6,36.6,0,0,0,,14.3,1,0,1,0.0,0,1,0,0,0,69,69,64,5,0,0,0,0,27,42,0,2,3,0,1,0,0,0,
Carlos Dunlap,5579,ED,KC,12,6,4,100.0,0,1,16,55.7,64.9,89.0,59.0,70.7,56.4,1,12,0,8,10.7,3,0,1,100.0,1,5,0,0,14,372,372,1,4,338,29,0,0,235,123,0,19,19,1,18,0,8,0,8.0
Corey Peters,5607,DI,JAX,8,4,0,,0,0,15,62.8,60.1,83.4,58.5,56.1,73.6,1,5,0,,0.0,0,0,0,0.0,0,0,0,0,0,161,161,64,97,0,0,0,0,88,73,0,3,6,0,6,0,0,0,
Al Woods,5646,DI,SEA,11,8,1,,0,0,29,60.5,72.1,63.2,69.5,68.7,56.7,0,10,0,,8.3,3,0,1,0.0,0,2,0,0,1,308,308,163,145,0,0,0,0,128,179,0,20,25,0,12,0,0,0,
Von Miller,6154,ED,BUF,11,1,0,,0,1,4,74.2,85.8,26.0,81.8,78.8,53.2,4,33,0,,22.2,4,0,4,0.0,0,8,4,0,4,450,446,0,1,445,0,0,4,311,135,0,21,13,0,45,0,0,0,
Patrick Peterson,6157,CB,MIN,12,2,0,60.0,0,0,18,83.0,80.6,61.7,60.0,61.5,70.1,0,0,3,38,8.7,4,8,3,70.9,30,0,46,765,535,816,2,0,0,2,0,0,814,1,280,3,15,40,50,0,2,366,158,12.2
J.J. Watt,6163,DI,ARZ,11,2,5,,0,0,1,64.0,62.7,35.9,70.1,50.4,66.8,11,24,0,,7.1,1,0,5,0.0,0,7,1,0,1,529,528,0,78,190,260,0,1,362,166,0,17,11,0,42,0,0,0,
Robert Quinn,6166,ED,PHI,12,2,0,100.0,2,0,24,65.8,41.2,28.0,55.6,34.8,55.0,4,15,0,13,9.1,1,0,4,104.2,2,1,1,0,7,375,373,0,0,359,14,0,2,218,150,0,4,8,2,20,0,18,17,9.0
