player,player_id,position,team_name,player_game_count,assists,batted_passes,catch_rate,declined_penalties,forced_fumbles,franchise_id,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle,hits,hurries,interceptions,longest,missed_tackle_rate,missed_tackles,pass_break_ups,penalties,qb_rating_against,receptions,sacks,snap_counts_box,snap_counts_corner,snap_counts_coverage,snap_counts_defense,snap_counts_dl,snap_counts_dl_a_gap,snap_counts_dl_b_gap,snap_counts_dl_outside_t,snap_counts_dl_over_t,snap_counts_fs,snap_counts_offball,snap_counts_pass_rush,snap_counts_run_defense,snap_counts_slot,stops,tackles,targets,total_pressures,touchdowns,yards,yards_after_catch,yards_per_reception
Calais Campbell,4364,DI,BLT,12,8,2,,0,2,3,58.6,76.1,87.5,73.1,67.8,30.1,10,14,0,,24.2,8,0,0,0.0,0,6,8,0,15,488,480,41,243,81,115,0,8,332,141,0,16,17,0,30,0,0,0,
Ndamukong Suh,5527,DI,PHI,4,2,0,,0,0,24,,67.3,79.8,55.5,71.7,72.5,0,3,0,,0.0,0,0,0,0.0,0,1,1,0,0,89,88,0,33,1,54,0,1,51,38,0,4,4,0,4,0,0,0,
Tyson Alualu,5535,DI,PIT,13,2,1,,0,0,25,60.0,29.4,30.5,56.7,28.2,38.0,2,4,0,,18.2,2,0,2,0.0,0,1,1,0,0,241,240,58,140,6,36,0,1,124,117,0,4,7,0,7,0,0,0,
Brandon Graham,5538,ED,PHI,13,4,1,100.0,0,2,24,72.1,91.2,69.7,90.1,83.6,66.9,3,23,0,2,11.1,2,0,1,79.2,2,10,5,0,10,334,327,1,6,309,11,0,7,211,113,2,19,12,2,36,0,2,5,1.0
Jason Pierre-Paul,5540,ED,BLT,10,1,3,100.0,1,0,3,59.9,54.6,51.7,55.0,58.4,70.2,0,11,1,24,5.9,1,0,2,70.8,4,2,3,0,13,365,362,0,9,323,30,0,3,231,121,0,11,15,4,13,0,42,31,10.5
Kareem Jackson,5545,S,DEN,13,20,0,67.9,0,0,10,63.8,66.5,70.8,56.7,71.1,58.1,0,0,0,23,17.0,15,3,1,119.5,19,0,139,4,539,884,3,0,0,3,0,618,881,2,343,120,15,53,28,0,3,169,41,8.9
Devin McCourty,5552,S,NE,13,9,0,64.7,0,0,19,67.8,69.6,86.2,55.5,70.7,85.8,0,0,2,54,6.3,4,3,0,102.0,11,0,145,7,495,815,2,0,0,2,0,596,813,2,318,65,4,51,17,0,2,189,44,17.2
Jerry Hughes,5556,ED,HST,13,5,0,,2,1,13,68.1,73.4,56.4,72.6,59.8,25.7,0,38,1,,46.7,14,0,3,0.0,0,8,4,0,3,542,538,0,3,521,14,0,4,293,246,0,15,11,0,46,0,0,0,
Linval Joseph,5571,DI,PHI,4,5,0,,0,0,24,60.0,45.9,23.3,59.9,48.0,29.4,0,0,0,,20.0,2,0,1,0.0,0,1,0,0,0,88,88,83,5,0,0,0,0,36,52,0,2,3,0,1,0,0,0,
Carlos Dunlap,5579,ED,KC,13,6,4,100.0,0,1,16,55.9,64.4,89.3,57.9,71.5,57.9,1,14,0,8,10.0,3,0,1,100.0,1,5,0,0,15,401,401,1,4,365,31,0,0,259,127,0,20,21,1,20,0,8,0,8.0
Corey Peters,5607,DI,JAX,8,4,0,,0,0,15,62.8,60.1,83.4,58.5,56.1,73.6,1,5,0,,0.0,0,0,0,0.0,0,0,0,0,0,161,161,64,97,0,0,0,0,88,73,0,3,6,0,6,0,0,0,
Al Woods,5646,DI,SEA,12,9,1,,0,0,29,60.5,71.8,64.5,68.6,68.7,57.9,0,10,0,,7.9,3,0,1,0.0,0,2,0,0,1,328,328,163,157,1,7,0,0,133,194,0,20,26,0,12,0,0,0,
Von Miller,6154,ED,BUF,11,1,0,,0,1,4,74.2,85.8,26.0,81.8,78.8,53.2,4,33,0,,22.2,4,0,4,0.0,0,8,4,0,4,450,446,0,1,445,0,0,4,311,135,0,21,13,0,45,0,0,0,
Patrick Peterson,6157,CB,MIN,13,3,0,61.8,0,0,18,81.7,79.3,63.6,60.0,60.9,72.6,0,0,3,38,7.8,4,8,3,74.3,34,0,52,828,576,886,2,0,0,2,0,0,884,1,309,4,15,44,55,0,2,413,163,12.1
J.J. Watt,6163,DI,ARZ,12,2,5,,0,0,1,64.0,62.0,39.6,67.8,52.3,48.3,11,25,0,,12.5,2,0,5,0.0,0,7,1,0,1,573,572,0,99,198,275,0,1,396,176,0,18,12,0,43,0,0,0,
Robert Quinn,6166,ED,PHI,12,2,0,100.0,2,0,24,65.8,41.2,28.0,55.6,34.8,55.0,4,15,0,13,9.1,1,0,4,104.2,2,1,1,0,7,375,373,0,0,359,14,0,2,218,150,0,4,8,2,20,0,18,17,9.0
Cameron Jordan,6176,ED,NO,12,11,1,0.0,0,1,20,84.8,71.5,78.2,54.1,72.1,43.6,3,15,0,,17.8,8,1,1,39.6,0,7,0,0,11,582,579,0,3,542,34,0,3,354,217,2,23,26,1,25,0,0,0,
Cameron Heyward,6183,DI,PIT,13,14,0,,0,1,25,68.4,88.8,86.5,72.1,79.6,75.0,9,24,0,,2.1,1,0,1,0.0,0,5,3,0,0,615,612,27,331,49,205,0,3,375,240,0,30,32,0,38,0,0,0,
Justin Houston,6222,ED,BLT,10,2,0,,0,1,3,69.9,75.7,65.0,71.9,67.4,46.9,3,17,1,,36.4,4,0,1,0.0,0,10,0,1,20,297,295,0,3,281,11,0,2,223,54,1,12,5,0,30,0,0,0,
Lawrence Guy,6385,DI,NE,10,16,0,,0,0,19,62.9,53.2,85.5,54.7,50.6,67.4,0,11,0,,2.8,1,0,0,0.0,0,2,0,0,0,364,364,2,179,29,154,0,0,178,186,0,17,19,0,13,0,0,0,
Chris Harris Jr.,6457,CB,NO,9,3,0,78.0,0,1,20,47.6,49.9,36.2,68.5,59.5,56.6,0,5,0,62,6.5,2,1,4,110.5,32,1,28,61,224,365,14,0,0,14,0,1,351,18,123,260,9,26,41,6,1,351,146,11.0
Josh Bynes,6503,LB,BLT,7,4,0,58.3,0,0,3,69.9,54.2,80.9,58.5,38.1,62.3,0,1,1,22,13.3,4,1,0,72.6,7,1,258,1,124,269,3,0,0,3,0,0,266,23,122,7,9,22,12,2,1,83,56,11.9
