player,player_id,position,team_name,player_game_count,base_targets,declined_penalties,franchise_id,man_avg_depth_of_target,man_avoided_tackles,man_caught_percent,man_contested_catch_rate,man_contested_receptions,man_contested_targets,man_drop_rate,man_drops,man_first_downs,man_fumbles,man_grades_hands_drop,man_grades_pass_route,man_interceptions,man_longest,man_pass_block_rate,man_pass_blocks,man_pass_plays,man_receptions,man_route_rate,man_routes,man_targeted_qb_rating,man_targets,man_targets_percent,man_touchdowns,man_yards,man_yards_after_catch,man_yards_after_catch_per_reception,man_yards_per_reception,man_yprr,penalties,zone_avg_depth_of_target,zone_avoided_tackles,zone_caught_percent,zone_contested_catch_rate,zone_contested_receptions,zone_contested_targets,zone_drop_rate,zone_drops,zone_first_downs,zone_fumbles,zone_grades_hands_drop,zone_grades_pass_route,zone_interceptions,zone_longest,zone_pass_block_rate,zone_pass_blocks,zone_pass_plays,zone_receptions,zone_route_rate,zone_routes,zone_targeted_qb_rating,zone_targets,zone_targets_percent,zone_touchdowns,zone_yards,zone_yards_after_catch,zone_yards_after_catch_per_reception,zone_yards_per_reception,zone_yprr
Justin Jefferson,61398,WR,MIN,1,15,0,18,19.7,1,66.7,100.0,1,1,0.0,0,5,0,74.6,92.7,0,47,0.0,0,22,6,86.4,19,109.7,9,47.4,0,160,44,7.3,26.7,8.42,0,10.3,0,100.0,,0,0,0.0,0,3,0,70.5,80.7,0,20,0.0,0,12,3,100.0,12,118.8,3,25.0,0,47,16,5.3,15.7,3.92
Ja'Marr Chase,84270,WR,CIN,1,15,0,7,9.0,0,100.0,,0,0,0.0,0,1,0,68.3,90.0,0,14,0.0,0,2,2,100.0,2,114.6,2,100.0,0,23,5,2.5,11.5,11.5,0,10.2,0,77.8,0.0,0,2,0.0,0,5,0,76.5,90.4,0,20,0.0,0,28,7,82.1,23,140.3,9,39.1,1,79,8,1.1,11.3,3.43
Evan Engram,11778,TE,JAX,1,14,0,15,6.6,0,80.0,100.0,1,1,0.0,0,4,0,72.1,92.5,0,21,0.0,0,11,4,81.8,9,158.3,5,55.6,2,72,49,12.3,18.0,8.0,0,4.9,0,85.7,50.0,1,2,0.0,0,3,0,74.6,85.6,0,25,8.0,2,25,6,92.0,23,113.7,7,30.4,0,79,49,8.2,13.2,3.43
Keenan Allen,7857,WR,LAC,1,13,0,27,4.8,0,80.0,100.0,1,1,0.0,0,2,0,72.1,68.7,0,9,0.0,0,16,4,87.5,14,87.5,5,35.7,0,25,12,3.0,6.3,1.79,0,3.8,0,100.0,,0,0,0.0,0,4,0,76.5,74.5,0,18,3.0,1,33,8,97.0,32,101.6,8,25.0,0,67,37,4.6,8.4,2.09
Donovan Peoples-Jones,61439,WR,CLV,1,13,0,8,23.0,0,50.0,100.0,1,1,0.0,0,1,0,64.7,76.7,0,16,0.0,0,8,1,100.0,8,77.1,2,25.0,0,16,0,0.0,16.0,2.0,0,15.3,0,77.8,,0,0,0.0,0,3,0,75.6,67.3,1,28,0.0,0,33,7,93.9,31,72.5,9,29.0,0,98,13,1.9,14.0,3.16
DeAndre Hopkins,7808,WR,ARZ,1,11,0,1,5.0,0,0.0,0.0,0,1,,0,0,0,,52.6,0,0,0.0,0,8,0,62.5,5,39.6,1,20.0,0,0,0,,,0.0,0,12.1,1,77.8,,0,0,0.0,0,4,1,76.5,66.1,1,23,0.0,0,35,7,94.3,33,63.7,9,27.3,0,79,28,4.0,11.3,2.39
JuJu Smith-Schuster,11817,WR,KC,1,11,0,16,7.3,1,66.7,0.0,0,1,0.0,0,0,0,68.3,50.1,0,12,0.0,0,13,2,100.0,13,71.5,3,23.1,0,10,1,0.5,5.0,0.77,0,6.3,1,83.3,,0,0,0.0,0,3,0,73.4,72.5,1,20,0.0,0,20,5,100.0,20,63.9,6,30.0,0,53,30,6.0,10.6,2.65
Chris Moore,10741,WR,HST,1,11,0,13,6.0,0,50.0,0.0,0,1,0.0,0,0,0,64.7,55.4,0,6,0.0,0,7,1,85.7,6,56.3,2,33.3,0,6,1,1.0,6.0,1.0,0,7.9,2,100.0,100.0,1,1,0.0,0,5,0,77.3,91.8,0,36,0.0,0,18,9,100.0,18,118.8,9,50.0,0,118,47,5.2,13.1,6.56
Zay Jones,11792,WR,JAX,1,11,0,15,9.0,0,100.0,100.0,1,1,0.0,0,1,0,64.7,60.9,0,13,0.0,0,13,1,76.9,10,118.8,1,10.0,0,13,4,4.0,13.0,1.3,0,12.6,1,70.0,0.0,0,2,22.2,2,4,0,31.8,74.0,0,20,3.7,1,27,7,96.3,26,120.4,10,38.5,1,64,13,1.9,9.1,2.46
Dalton Schultz,47304,TE,DAL,1,10,0,9,12.0,0,0.0,,0,0,,0,0,0,,57.6,0,0,0.0,0,2,0,100.0,2,39.6,1,50.0,0,0,0,,,0.0,0,8.5,0,62.5,,0,0,28.6,2,4,0,29.2,56.9,1,22,11.4,4,35,5,88.6,31,50.5,8,25.8,0,69,40,8.0,13.8,2.23
Tyreek Hill,10799,WR,MIA,1,10,0,17,8.0,0,0.0,0.0,0,1,,0,0,0,,57.1,0,0,0.0,0,4,0,75.0,3,39.6,1,33.3,0,0,0,,,0.0,0,12.3,0,66.7,50.0,1,2,20.0,1,2,0,41.6,68.7,0,60,0.0,0,15,4,100.0,15,149.3,6,40.0,1,81,48,12.0,20.3,5.4
D.K. Metcalf,47864,WR,SEA,1,10,0,29,12.5,0,50.0,,0,0,0.0,0,0,0,64.7,56.7,1,7,0.0,0,8,1,87.5,7,18.8,2,28.6,0,7,0,0.0,7.0,1.0,0,18.5,0,50.0,100.0,2,2,25.0,1,3,0,36.2,63.1,0,25,0.0,0,28,3,100.0,28,79.9,6,21.4,0,52,12,4.0,17.3,1.86
Tutu Atwell,77965,WR,LA,1,9,0,26,16.5,0,50.0,100.0,1,1,0.0,0,2,0,70.5,84.1,0,22,0.0,0,14,3,92.9,13,73.6,6,46.2,0,43,6,2.0,14.3,3.31,0,8.0,0,50.0,,0,0,0.0,0,0,0,64.7,63.5,0,4,0.0,0,12,1,91.7,11,56.3,2,18.2,0,4,6,6.0,4.0,0.36
Travis Kelce,7844,TE,KC,1,9,0,16,19.3,0,0.0,,0,0,,0,0,0,,51.0,1,0,0.0,0,12,0,100.0,12,0.0,3,25.0,0,0,0,,,0.0,0,7.6,0,80.0,0.0,0,1,0.0,0,3,0,72.1,79.5,0,37,0.0,0,19,4,100.0,19,118.8,5,26.3,0,71,43,10.8,17.8,3.74
Chris Godwin,11839,WR,TB,1,9,0,30,8.0,0,0.0,0.0,0,1,,0,0,0,,52.2,0,0,0.0,0,9,0,100.0,9,39.6,2,22.2,0,0,0,,,0.0,0,6.1,0,71.4,50.0,1,2,28.6,2,3,0,29.2,61.0,0,32,0.0,0,33,5,93.9,31,93.8,7,22.6,0,54,17,3.4,10.8,1.74
Nelson Agholor,9453,WR,NE,1,9,0,19,28.0,0,0.0,0.0,0,1,100.0,1,0,0,28.0,40.4,0,0,0.0,0,1,0,100.0,1,39.6,1,100.0,0,0,0,,,0.0,0,5.0,1,60.0,0.0,0,1,25.0,1,1,0,36.2,52.8,0,9,3.2,1,31,3,93.5,29,65.4,5,17.2,0,16,6,2.0,5.3,0.55
Elijah Moore,84302,WR,NYJ,1,9,0,22,1.0,0,100.0,,0,0,0.0,0,1,0,64.7,65.6,0,7,0.0,0,10,1,100.0,10,95.8,1,10.0,0,7,6,6.0,7.0,0.7,0,12.8,1,62.5,,0,0,0.0,0,2,0,73.4,63.8,0,24,0.0,0,31,5,100.0,31,81.8,8,25.8,0,53,3,0.6,10.6,1.71
Jerry Jeudy,61103,WR,DEN,1,9,0,10,29.5,0,50.0,,0,0,0.0,0,1,0,64.7,65.9,1,18,0.0,0,19,1,94.7,18,81.3,2,11.1,1,18,0,0.0,18.0,1.0,0,2.8,0,100.0,,0,0,0.0,0,1,0,73.4,68.8,0,17,0.0,0,22,5,95.5,21,102.5,5,23.8,0,43,29,5.8,8.6,2.05
Julio Jones,6158,WR,TB,1,8,0,30,14.0,0,50.0,50.0,1,2,0.0,0,1,0,64.7,66.1,0,15,0.0,0,7,1,100.0,7,75.0,2,28.6,0,15,1,1.0,15.0,2.14,0,0.3,0,100.0,,0,0,0.0,0,0,0,70.5,58.8,0,9,0.0,0,25,3,96.0,24,91.7,3,12.5,0,18,17,5.7,6.0,0.75
Austin Ekeler,12164,HB,LAC,1,8,0,27,-7.0,0,100.0,,0,0,0.0,0,0,0,64.7,59.2,0,-4,33.3,3,9,1,55.6,5,79.2,1,20.0,0,-4,3,3.0,-4.0,-0.8,0,-2.6,1,100.0,,0,0,0.0,0,2,0,73.4,77.6,0,21,15.8,3,19,5,84.2,16,106.7,5,31.3,0,48,61,12.2,9.6,3.0
Tyler Lockett,9502,WR,SEA,1,8,0,29,11.0,0,0.0,0.0,0,1,,0,0,0,,54.7,0,0,0.0,0,8,0,87.5,7,39.6,1,14.3,0,0,0,,,0.0,0,15.2,1,60.0,,0,0,0.0,0,2,0,70.5,67.4,1,23,0.0,0,29,3,100.0,29,50.8,5,17.2,0,46,2,0.7,15.3,1.59
Nick Westbrook-Ikhine,47861,WR,TEN,1,8,0,31,11.3,0,66.7,100.0,1,1,33.3,1,2,0,29.9,73.9,0,13,0.0,0,8,2,87.5,7,118.1,3,42.9,1,15,1,0.5,7.5,2.14,0,15.2,0,20.0,0.0,0,3,0.0,0,1,0,68.3,51.7,1,8,0.0,0,33,1,93.9,31,0.0,5,16.1,0,8,3,3.0,8.0,0.26
T.J. Hockenson,40912,TE,MIN,1,8,0,18,10.0,0,100.0,,0,0,0.0,0,1,0,68.3,61.2,0,17,9.1,2,22,2,81.8,18,114.6,2,11.1,0,23,3,1.5,11.5,1.28,0,7.8,1,100.0,,0,0,0.0,0,2,0,72.1,81.0,0,21,16.7,2,12,4,83.3,10,112.5,4,40.0,0,44,13,3.3,11.0,4.4
DeVonta Smith,61100,WR,PHI,1,8,0,24,12.9,1,57.1,66.7,2,3,20.0,1,3,0,41.6,67.4,0,41,0.0,0,21,4,90.5,19,126.8,7,36.8,1,63,32,8.0,15.8,3.32,0,0.0,0,100.0,,0,0,0.0,0,0,0,64.7,54.4,0,1,0.0,0,14,1,100.0,14,79.2,1,7.1,0,1,1,1.0,1.0,0.07
Marquise Brown,61568,WR,ARZ,1,8,0,1,12.0,0,33.3,,0,0,0.0,0,1,0,64.7,64.5,0,10,0.0,0,8,1,62.5,5,43.8,3,60.0,0,10,3,3.0,10.0,2.0,0,14.0,1,50.0,,0,0,50.0,1,0,0,29.9,51.0,0,6,0.0,0,39,1,92.3,36,56.3,2,5.6,0,6,3,3.0,6.0,0.17
Diontae Johnson,33441,WR,PIT,1,8,0,25,21.0,0,66.7,,0,0,0.0,0,2,0,68.3,78.7,1,14,0.0,0,7,2,85.7,6,52.8,3,50.0,0,25,6,3.0,12.5,4.17,0,14.8,1,80.0,100.0,1,1,0.0,0,2,0,72.1,79.3,0,37,0.0,0,20,4,100.0,20,114.2,5,25.0,0,57,10,2.5,14.3,2.85
Richie James,28991,WR,NYG,1,8,0,21,10.0,0,100.0,,0,0,0.0,0,1,0,68.3,68.1,0,15,0.0,0,8,2,87.5,7,118.8,2,28.6,0,27,7,3.5,13.5,3.86,0,5.5,0,100.0,,0,0,0.0,0,1,0,72.1,59.9,0,19,0.0,0,28,4,100.0,28,135.4,4,14.3,1,28,6,1.5,7.0,1.0
