player,player_id,position,team_name,player_game_count,attempts,avoided_tackles,breakaway_attempts,breakaway_percent,breakaway_yards,declined_penalties,designed_yards,drops,elu_recv_mtf,elu_rush_mtf,elu_yco,elusive_rating,explosive,first_downs,franchise_id,fumbles,gap_attempts,grades_hands_fumble,grades_offense,grades_offense_penalty,grades_pass,grades_pass_block,grades_pass_route,grades_run,grades_run_block,longest,penalties,rec_yards,receptions,routes,run_plays,scramble_yards,scrambles,targets,total_touches,touchdowns,yards,yards_after_contact,yco_attempt,ypa,yprr,zone_attempts
Josh Jacobs,45953,HB,LV,1,25,0,1,23.4,18,0,77,0,1,0,44,6.5,1,3,23,0,9,79.1,56.3,74.9,,78.2,62.8,55.0,60.0,18,0,16,2,20,32,0,0,3,27,0,77,44,1.76,3.1,0.8,16
Saquon Barkley,45791,HB,NYG,1,24,2,2,57.0,53,0,93,0,0,2,70,20.8,2,3,21,0,16,78.7,62.2,78.8,,48.8,55.2,64.9,60.0,34,0,6,4,24,25,0,0,5,28,0,93,70,2.92,3.9,0.25,8
Kyren Williams,97118,HB,LA,1,20,7,3,47.5,75,0,158,0,0,7,111,194.3,5,9,26,0,8,77.4,84.8,0.0,,37.5,50.8,90.3,,31,1,0,0,20,21,0,0,0,20,1,158,111,5.55,7.9,0.0,12
Alvin Kamara,11822,HB,NO,1,19,5,0,0.0,0,0,68,0,0,5,46,46.6,1,6,20,0,7,78.0,74.7,77.6,,57.7,66.1,77.3,60.0,13,0,36,7,30,23,0,0,8,26,0,68,46,2.42,3.6,1.2,12
Chuba Hubbard,57373,HB,CAR,1,19,3,1,21.6,19,0,88,0,0,3,57,45.0,1,5,5,0,7,77.0,59.3,77.9,,20.7,53.1,68.0,44.0,19,0,2,1,27,19,0,0,1,20,1,88,57,3.0,4.6,0.07,12
Kenneth Walker III,97199,HB,SEA,1,19,6,1,33.9,21,0,62,0,3,6,59,127.0,1,4,29,0,7,77.3,60.4,0.0,,22.6,61.2,69.2,60.0,21,2,27,3,26,21,0,0,3,22,1,62,59,3.11,3.3,1.04,10
Alexander Mattison,45817,HB,MIN,1,18,3,0,0.0,0,0,44,2,0,3,27,20.5,0,1,18,0,4,77.6,51.4,76.2,,38.2,29.7,63.7,43.8,8,0,28,4,18,21,0,0,7,22,0,44,27,1.5,2.4,1.56,14
Travis Etienne Jr.,57185,HB,JAX,1,18,2,1,40.0,22,0,55,0,3,2,44,58.2,1,5,15,0,14,77.0,70.7,78.6,,34.7,61.6,72.8,60.0,22,0,28,3,19,24,0,0,3,21,2,55,44,2.44,3.1,1.47,3
Raheem Mostert,9783,HB,MIA,1,17,10,1,42.6,49,0,115,0,1,10,99,320.3,3,6,17,0,7,77.0,91.6,76.5,,39.3,81.4,90.6,59.9,49,0,17,3,15,23,0,0,3,20,2,115,99,5.82,6.8,1.13,8
Jerome Ford,83601,HB,CLV,1,17,7,1,26.2,22,0,84,0,0,7,64,138.7,3,3,8,0,11,76.6,66.8,75.1,,28.1,59.0,68.8,60.0,22,0,7,2,13,21,0,0,2,19,0,84,64,3.76,4.9,0.54,6
Gus Edwards,46027,HB,BLT,1,16,3,0,0.0,0,0,41,0,0,3,39,43.0,0,3,3,0,7,76.0,54.3,79.6,,19.9,62.3,55.8,55.9,8,0,12,1,18,23,0,0,1,17,0,41,39,2.44,2.6,0.67,9
Isiah Pacheco,83747,HB,KC,1,16,5,1,24.2,15,0,62,0,1,5,36,61.4,1,4,16,0,8,76.9,66.4,78.7,,77.3,66.7,64.0,60.0,15,0,36,6,18,21,0,0,6,22,0,62,36,2.25,3.9,2.0,8
Tony Pollard,27126,HB,DAL,1,15,1,0,0.0,0,0,30,0,2,1,24,22.9,0,2,9,0,10,76.6,65.4,78.9,,85.3,75.0,57.5,60.0,7,0,80,6,23,19,0,0,7,21,0,30,24,1.6,2.0,3.48,5
D'Onta Foreman,11844,HB,CHI,1,15,4,0,0.0,0,0,69,0,0,4,51,85.0,1,2,6,1,7,23.8,61.2,76.5,,19.5,61.4,66.7,60.0,10,0,2,1,12,20,0,0,1,16,0,69,51,3.4,4.6,0.17,8
Austin Ekeler,12164,HB,LAC,1,14,0,0,0.0,0,0,27,0,0,0,24,0.0,0,1,27,0,6,76.3,58.3,77.4,,78.6,66.3,54.3,,6,0,35,4,26,15,0,0,5,18,0,27,24,1.71,1.9,1.35,8
