"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS","AVG. DIFF ","% OVER ","OPPORTUNITY ","EFFICIENCY "
"1","Christian McCaffrey",SF,"at GB","3 out of 5 stars","A+","20.8","+0.2","50% (4/8)","9%","Bad"
"2","De'Von Achane",MIA,"vs. NE","4 out of 5 stars","A+","19.6","+0.3","46% (7/15)","19%","Poor"
"3","Saquon Barkley",PHI,"at LAR","2 out of 5 stars","A+","19.1","+1.9","46% (7/15)","23%","Good"
"4","Joe Mixon",HOU,"vs. TEN","3 out of 5 stars","A","18.8","+4.1","57% (8/14)","30%","Good"
"5","Derrick Henry",BAL,"at LAC","2 out of 5 stars","A","17.3","+3.7","64% (11/17)","30%","Great"
"6","Kenneth Walker III",SEA,"vs. ARI","3 out of 5 stars","A","16.9","+1.6","50% (6/12)","27%","Good"
"7","Jahmyr Gibbs",DET,"at IND","3 out of 5 stars","A","16.9","+1.6","56% (9/16)","16%","Good"
"8","James Conner",ARI,"at SEA","3 out of 5 stars","A","16.3","+2.7","73% (11/15)","25%","Poor"
"9","Josh Jacobs",GB,"vs. SF","4 out of 5 stars","A","16.2","+0.6","41% (5/12)","18%","Average"
"10","Kareem Hunt",KC,"at CAR","4 out of 5 stars","A-","16.1","+0.6","53% (7/13)","20%","Bad"
"11","Kyren Williams",LAR,"vs. PHI","3 out of 5 stars","A-","15.6","+1.7","50% (8/16)","26%","Average"
"12","Brian Robinson Jr.",WAS,"vs. DAL","4 out of 5 stars","B+","15.4","+0.3","54% (6/11)","16%","Good"
"13","Jonathan Taylor",IND,"vs. DET","3 out of 5 stars","B+","14.8","-0.4","45% (5/11)","24%","Poor"
"14","Aaron Jones",MIN,"at CHI","4 out of 5 stars","B+","14.6","-1.0","46% (6/13)","22%","Bad"
"15","David Montgomery",DET,"at IND","3 out of 5 stars","B","14.3","+1.9","62% (10/16)","19%","Great"
"16","Tyrone Tracy Jr.",NYG,"vs. TB","3 out of 5 stars","B","13.9","+1.1","50% (5/10)","9%","Great"
"17","Rhamondre Stevenson",NE,"at MIA","5 out of 5 stars","B","13.9","+0.3","50% (6/12)","26%","Average"
"18","Najee Harris",PIT,"at CLE","4 out of 5 stars","B","13.8","+0.5","50% (8/16)","16%","Bad"
"19","Chuba Hubbard",CAR,"vs. KC","1 out of 5 stars","B","13.7","+2.6","43% (7/16)","31%","Average"
"20","Tony Pollard",TEN,"at HOU","2 out of 5 stars","B","13.6","-1.6","43% (7/16)","15%","Average"
"21","Bucky Irving",TB,"at NYG","3 out of 5 stars","B","13.6","+1.9","70% (7/10)","13%","Poor"
"22","J.K. Dobbins",LAC,"vs. BAL","3 out of 5 stars","B-","13.0","+1.5","50% (5/10)","12%","Great"
"23","Ameer Abdullah",LV,"vs. DEN","2 out of 5 stars","C+","13.0","+0.4","53% (8/15)","7%","Great"
"24","Rachaad White",TB,"at NYG","3 out of 5 stars","B-","12.4","+1.0","53% (8/15)","11%","Good"
"25","D'Andre Swift",CHI,"vs. MIN","1 out of 5 stars","C+","11.6","-1.1","37% (6/16)","18%","Average"
"26","Javonte Williams",DEN,"at LV","4 out of 5 stars","C+","11.1","-1.7","23% (4/17)","14%","Bad"
"27","Austin Ekeler",WAS,"vs. DAL","4 out of 5 stars","C+","10.9","-1.9","43% (7/16)","9%","Average"
"28","Rico Dowdle",DAL,"at WAS","4 out of 5 stars","C+","10.3","-0.1","33% (5/15)","10%","Average"
"29","Jaylen Warren",PIT,"at CLE","4 out of 5 stars","C","10.0","-2.2","21% (3/14)","7%","Bad"
"30","Nick Chubb",CLE,"vs. PIT","3 out of 5 stars","C","9.4","-4.6","25% (1/4)","22%","Poor"
"31","Audric Estime",DEN,"at LV","4 out of 5 stars","C","6.5","-0.7","42% (3/7)","2%","Bad"
"32","Justice Hill",BAL,"at LAC","2 out of 5 stars","C","6.5","+1.6","56% (9/16)","9%","Poor"
"33","Jerome Ford",CLE,"vs. PIT","3 out of 5 stars","C","6.2","-1.0","42% (6/14)","4%","Poor"
"34","Roschon Johnson",CHI,"vs. MIN","1 out of 5 stars","C","6.2","+1.2","53% (8/15)","18%","Great"
"35","Cam Akers",MIN,"at CHI","4 out of 5 stars","C","6.0","+0.8","50% (5/10)","8%","Great"
"36","Zach Charbonnet",SEA,"vs. ARI","3 out of 5 stars","C","6.0","-0.3","43% (7/16)","9%","Great"
"37","Gus Edwards",LAC,"vs. BAL","3 out of 5 stars","C-","6.0","-1.7","36% (4/11)","5%","Bad"
"38","Trey Benson",ARI,"at SEA","3 out of 5 stars","C-","5.9","0.0","40% (4/10)","5%","Good"
"39","Jaylen Wright",MIA,"vs. NE","4 out of 5 stars","C-","5.4","0.0","44% (4/9)","2%","Bad"
"40","Devin Singletary",NYG,"vs. TB","3 out of 5 stars","D+","5.4","-0.9","42% (6/14)","8%","Good"
"41","Kenneth Gainwell",PHI,"at LAR","2 out of 5 stars","D","5.1","0.0","50% (8/16)","6%","Bad"
"42","Jonathon Brooks",CAR,"vs. KC","1 out of 5 stars","D","4.7","-","-","0%","N/A"
"43","Jaleel McLaughlin",DEN,"at LV","4 out of 5 stars","D","4.3","-0.9","29% (5/17)","7%","Good"
"44","Samaje Perine",KC,"at CAR","4 out of 5 stars","D","4.2","-0.1","37% (6/16)","3%","Good"
"45","Raheem Mostert",MIA,"vs. NE","4 out of 5 stars","D","4.1","+0.9","50% (6/12)","9%","Poor"
"46","Antonio Gibson",NE,"at MIA","5 out of 5 stars","D-","3.7","-1.7","25% (4/16)","4%","Bad"
"47","Dylan Laube",LV,"vs. DEN","2 out of 5 stars","D-","3.7","-2.1","0% (0/2)","0%","N/A"
"48","Ezekiel Elliott",DAL,"at WAS","4 out of 5 stars","F","3.7","-0.7","33% (5/15)","7%","Average"
"49","Blake Corum",LAR,"vs. PHI","3 out of 5 stars","F","3.7","-1.2","30% (3/10)","5%","Bad"
"50","Chris Brooks",GB,"vs. SF","4 out of 5 stars","F","3.6","+1.0","60% (3/5)","3%","Bad"
"51","Jeremy McNichols",WAS,"vs. DAL","4 out of 5 stars","F","3.4","+2.3","55% (5/9)","4%","Great"
"52","Emanuel Wilson",GB,"vs. SF","4 out of 5 stars","F","3.2","+0.4","40% (4/10)","5%","Good"
"53","Emari Demercado",ARI,"at SEA","3 out of 5 stars","F","2.7","+1.7","46% (7/15)","3%","Great"
"54","Julius Chestnut",TEN,"at HOU","2 out of 5 stars","F","2.5","-1.2","0% (0/6)","6%","Bad"
"55","JaMycal Hasty",NE,"at MIA","5 out of 5 stars","F","2.5","+0.1","41% (5/12)","1%","Great"
"56","Sean Tucker",TB,"at NYG","3 out of 5 stars","F","2.1","+2.5","33% (3/9)","2%","Great"
"57","Cordarrelle Patterson",PIT,"at CLE","4 out of 5 stars","F","2.1","-0.4","33% (4/12)","3%","Bad"
"58","Dare Ogunbowale",HOU,"vs. TEN","3 out of 5 stars","F","2.1","-0.2","25% (4/16)","6%","Bad"
"59","Jordan Mason",SF,"at GB","3 out of 5 stars","F","2.0","-1.8","28% (4/14)","11%","Bad"
"60","Kyle Juszczyk",SF,"at GB","3 out of 5 stars","F","1.9","+0.2","37% (6/16)","2%","Good"
"61","Carson Steele",KC,"at CAR","4 out of 5 stars","F","1.9","-2.3","0% (0/10)","4%","Bad"
"62","Dameon Pierce",HOU,"vs. TEN","3 out of 5 stars","F","1.8","-0.7","27% (3/11)","1%","Great"
"63","Trey Sermon",IND,"vs. DET","3 out of 5 stars","F","1.6","-0.8","37% (6/16)","12%","Bad"
"64","Tyler Goodson",IND,"vs. DET","3 out of 5 stars","F","1.6","+0.8","42% (6/14)","8%","Good"
"65","Pierre Strong Jr.",CLE,"vs. PIT","3 out of 5 stars","F","1.5","-0.7","35% (5/14)","1%","Bad"
"66","Sincere McCormick",LV,"vs. DEN","2 out of 5 stars","F","1.3","-","-","0%","N/A"
"67","Deuce Vaughn",DAL,"at WAS","4 out of 5 stars","F","1.2","-0.1","66% (4/6)","1%","Bad"
"68","Hassan Haskins",LAC,"vs. BAL","3 out of 5 stars","F","1.2","-0.2","11% (1/9)","9%","Bad"
"69","Alec Ingold",MIA,"vs. NE","4 out of 5 stars","F","1.1","+0.6","57% (8/14)","3%","Great"
"70","Patrick Ricard",BAL,"at LAC","2 out of 5 stars","F","1.1","+0.9","20% (3/15)","5%","Great"
"71","Hunter Luepke",DAL,"at WAS","4 out of 5 stars","F","1.0","+0.1","33% (5/15)","1%","Bad"
"72","Keaton Mitchell",BAL,"at LAC","2 out of 5 stars","F","0.7","+0.4","40% (2/5)","0%","N/A"
"73","C.J. Ham",MIN,"at CHI","4 out of 5 stars","F","0.5","+0.2","28% (4/14)","7%","Great"
"74","Ty Chandler",MIN,"at CHI","4 out of 5 stars","F","0.4","-1.7","20% (3/15)","3%","Bad"
"75","Raheem Blackshear",CAR,"vs. KC","1 out of 5 stars","F","0.4","0.0","42% (3/7)","0%","N/A"
"76","Craig Reynolds",DET,"at IND","3 out of 5 stars","F","0.4","0.0","22% (2/9)","0%","Bad"
"77","Michael Burton",DEN,"at LV","4 out of 5 stars","F","0.3","0.0","52% (9/17)","6%","Bad"
"78","Isaac Guerendo",SF,"at GB","3 out of 5 stars","F","0.2","+1.1","30% (3/10)","3%","Poor"
"79","Will Shipley",PHI,"at LAR","2 out of 5 stars","F","0.2","0.0","16% (1/6)","1%","Bad"
"80","Eric Gray",NYG,"vs. TB","3 out of 5 stars","F","0.2","-0.9","18% (2/11)","10%","Bad"
"81","Travis Homer",CHI,"vs. MIN","1 out of 5 stars","F","0.2","-0.3","25% (1/4)","1%","Bad"
"82","Kenny McIntosh",SEA,"vs. ARI","3 out of 5 stars","F","0.1","-1.4","0% (0/6)","0%","N/A"
"83","Sione Vaki",DET,"at IND","3 out of 5 stars","F","0.0","-0.2","0% (0/3)","0%","Bad"
"84","Joshua Kelley",TEN,"at HOU","2 out of 5 stars","F","0.0","-","-","0%","N/A"
"85","Ronnie Rivers",LAR,"vs. PHI","3 out of 5 stars","F","0.0","-0.9","37% (3/8)","1%","Bad"
"86","DeeJay Dallas",ARI,"at SEA","3 out of 5 stars","F","0.0","-0.3","7% (1/13)","0%","N/A"
