"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS","AVG. DIFF ","% OVER ","OPPORTUNITY ","EFFICIENCY "
"1","Brock Bowers",LV,"vs. KC","3 out of 5 stars","A+","14.8","+1.6","71% (5/7)","18%","Bad"
"2","George Kittle",SF,"vs. DAL","3 out of 5 stars","A","13.4","+2.7","66% (10/15)","12%","Great"
"3","Travis Kelce",KC,"at LV","4 out of 5 stars","A","13.2","-5.0","13% (2/15)","6%","Bad"
"4","David Njoku",CLE,"vs. BAL","3 out of 5 stars","A","12.5","+3.3","64% (9/14)","7%","Average"
"5","Trey McBride",ARI,"at MIA","2 out of 5 stars","A-","12.3","+1.1","40% (6/15)","13%","Bad"
"6","Evan Engram",JAC,"vs. GB","4 out of 5 stars","A-","12.1","+0.8","41% (5/12)","2%","Bad"
"7","Jake Ferguson",DAL,"at SF","4 out of 5 stars","B+","11.0","+0.2","46% (7/15)","9%","Bad"
"8","Kyle Pitts",ATL,"at TB","4 out of 5 stars","B","10.9","-0.8","43% (7/16)","7%","Poor"
"9","Cade Otton",TB,"vs. ATL","3 out of 5 stars","B-","10.2","+0.3","52% (9/17)","8%","Bad"
"10","Tucker Kraft",GB,"at JAC","4 out of 5 stars","B-","10.1","+2.2","70% (12/17)","7%","Great"
"11","Sam LaPorta",DET,"vs. TEN","2 out of 5 stars","C","10.0","+0.1","40% (6/15)","3%","Great"
"12","Dalton Kincaid",BUF,"at SEA","4 out of 5 stars","C","10.0","-1.5","37% (6/16)","9%","Bad"
"13","Cole Kmet",CHI,"at WAS","2 out of 5 stars","C","9.8","+2.2","53% (8/15)","8%","Great"
"14","Hunter Henry",NE,"vs. NYJ","4 out of 5 stars","C-","9.1","+1.4","42% (6/14)","13%","Bad"
"15","Mark Andrews",BAL,"at CLE","3 out of 5 stars","D+","8.1","-1.5","45% (5/11)","8%","Great"
"16","Noah Fant",SEA,"vs. BUF","3 out of 5 stars","D+","8.0","-0.4","47% (8/17)","2%","Bad"
"17","Dalton Schultz",HOU,"vs. IND","5 out of 5 stars","D","8.0","-1.3","33% (5/15)","5%","Bad"
"18","Pat Freiermuth",PIT,"vs. NYG","3 out of 5 stars","D","7.9","-0.4","28% (4/14)","4%","Great"
"19","Jonnu Smith",MIA,"vs. ARI","2 out of 5 stars","D","7.9","+0.2","33% (5/15)","3%","Great"
"20","Zach Ertz",WAS,"vs. CHI","3 out of 5 stars","D","7.8","+0.5","57% (4/7)","8%","Bad"
"21","Colby Parkinson",LAR,"vs. MIN","3 out of 5 stars","D-","7.6","-0.2","37% (6/16)","9%","Bad"
"22","Tyler Conklin",NYJ,"at NE","2 out of 5 stars","D-","6.9","-0.1","41% (7/17)","12%","Bad"
"23","Grant Calcaterra",PHI,"at CIN","3 out of 5 stars","F","6.9","+0.4","44% (4/9)","1%","Bad"
"24","Taysom Hill",NO,"at LAC","2 out of 5 stars","F","6.7","+2.6","54% (6/11)","12%","Great"
"25","Isaiah Likely",BAL,"at CLE","3 out of 5 stars","F","6.6","+2.2","43% (7/16)","18%","Average"
"26","Will Dissly",LAC,"vs. NO","4 out of 5 stars","F","6.3","+0.2","43% (7/16)","5%","Bad"
"27","Chig Okonkwo",TEN,"at DET","2 out of 5 stars","F","6.1","+0.2","37% (6/16)","7%","Good"
"28","Noah Gray",KC,"at LV","4 out of 5 stars","F","5.7","+1.1","73% (11/15)","3%","Bad"
"29","Johnny Mundt",MIN,"at LAR","4 out of 5 stars","F","5.6","+0.6","60% (9/15)","5%","Average"
"30","Ja'Tavion Sanders",CAR,"at DEN","2 out of 5 stars","F","5.2","+0.5","57% (4/7)","7%","Bad"
"31","Juwan Johnson",NO,"at LAC","2 out of 5 stars","F","5.0","+0.8","50% (8/16)","6%","Average"
"32","Erick All Jr.",CIN,"vs. PHI","3 out of 5 stars","F","5.0","-0.7","42% (3/7)","2%","Bad"
"33","Mike Gesicki",CIN,"vs. PHI","3 out of 5 stars","F","4.7","-1.2","31% (5/16)","4%","Bad"
"34","Lucas Krull",DEN,"vs. CAR","4 out of 5 stars","F","4.0","+1.0","28% (2/7)","3%","Bad"
"35","Theo Johnson",NYG,"at PIT","5 out of 5 stars","F","3.9","-1.9","14% (1/7)","6%","Bad"
"36","Austin Hooper",NE,"vs. NYJ","4 out of 5 stars","F","3.8","-0.2","43% (7/16)","9%","Average"
"37","Josh Whyle",TEN,"at DET","2 out of 5 stars","F","3.8","+0.2","41% (5/12)","3%","Bad"
"38","Hayden Hurst",LAC,"vs. NO","4 out of 5 stars","F","3.7","-2.1","12% (1/8)","8%","Bad"
"39","Darnell Washington",PIT,"vs. NYG","3 out of 5 stars","F","3.6","+0.4","47% (8/17)","4%","Good"
"40","Brock Wright",DET,"vs. TEN","2 out of 5 stars","F","3.4","+0.4","46% (6/13)","5%","Bad"
"41","Foster Moreau",NO,"at LAC","2 out of 5 stars","F","3.1","+0.4","43% (7/16)","7%","Great"
"42","Josh Oliver",MIN,"at LAR","4 out of 5 stars","F","2.9","+0.1","40% (6/15)","9%","Great"
"43","Dawson Knox",BUF,"at SEA","4 out of 5 stars","F","2.9","-1.0","27% (3/11)","5%","Great"
"44","Cade Stover",HOU,"vs. IND","5 out of 5 stars","F","2.7","0.0","50% (3/6)","0%","N/A"
"45","Mo Alie-Cox",IND,"at HOU","2 out of 5 stars","F","2.5","+0.6","37% (6/16)","7%","Bad"
"46","Nick Vannett",TEN,"at DET","2 out of 5 stars","F","2.4","+0.6","25% (2/8)","10%","Good"
"47","Jordan Akins",CLE,"vs. BAL","3 out of 5 stars","F","2.3","+0.4","47% (8/17)","2%","Great"
"48","Elijah Higgins",ARI,"at MIA","2 out of 5 stars","F","2.2","+1.0","50% (8/16)","9%","Great"
"49","AJ Barner",SEA,"vs. BUF","3 out of 5 stars","F","2.2","+1.1","42% (3/7)","1%","Great"
"50","Tommy Tremble",CAR,"at DEN","2 out of 5 stars","F","2.2","-0.1","46% (6/13)","3%","Bad"
"51","Luke Schoonmaker",DAL,"at SF","4 out of 5 stars","F","2.2","-0.1","37% (6/16)","2%","Bad"
"52","Gerald Everett",CHI,"at WAS","2 out of 5 stars","F","2.1","-0.7","42% (6/14)","3%","Bad"
"53","Ben Sims",GB,"at JAC","4 out of 5 stars","F","2.1","-0.1","15% (2/13)","1%","Bad"
"54","Adam Trautman",DEN,"vs. CAR","4 out of 5 stars","F","2.0","-0.4","31% (5/16)","2%","Bad"
"55","Brenton Strange",JAC,"vs. GB","4 out of 5 stars","F","2.0","+0.1","26% (4/15)","8%","Great"
"56","Kylen Granson",IND,"at HOU","2 out of 5 stars","F","1.8","-1.1","20% (3/15)","3%","Bad"
"57","Drew Ogletree",IND,"at HOU","2 out of 5 stars","F","1.8","+0.1","38% (5/13)","2%","Great"
"58","Julian Hill",MIA,"vs. ARI","2 out of 5 stars","F","1.7","-0.1","40% (6/15)","8%","Bad"
"59","Drew Sample",CIN,"vs. PHI","3 out of 5 stars","F","1.5","+1.0","52% (9/17)","0%","Bad"
"60","Will Mallory",IND,"at HOU","2 out of 5 stars","F","1.4","+0.4","36% (4/11)","0%","Bad"
"61","Jeremy Ruckert",NYJ,"at NE","2 out of 5 stars","F","1.4","-0.4","31% (5/16)","2%","Bad"
"62","Eric Saubert",SF,"vs. DAL","3 out of 5 stars","F","1.3","-0.4","14% (2/14)","3%","Bad"
"63","Jack Stoll",PHI,"at CIN","3 out of 5 stars","F","1.3","-1.2","0% (0/7)","0%","N/A"
"64","Ben Sinnott",WAS,"vs. CHI","3 out of 5 stars","F","1.2","-0.9","0% (0/5)","12%","Great"
"65","Geoff Swaim",CLE,"vs. BAL","3 out of 5 stars","F","1.0","-","-","0%","N/A"
"66","Charlie Kolar",BAL,"at CLE","3 out of 5 stars","F","1.0","+1.8","54% (6/11)","6%","Great"
"67","Luke Farrell",JAC,"vs. GB","4 out of 5 stars","F","1.0","0.0","31% (5/16)","2%","Bad"
"68","Harrison Bryant",LV,"vs. KC","3 out of 5 stars","F","0.9","+0.4","29% (5/17)","1%","Bad"
"69","MyCole Pruitt",PIT,"vs. NYG","3 out of 5 stars","F","0.8","+0.3","33% (4/12)","0%","Bad"
"70","John Bates",WAS,"vs. CHI","3 out of 5 stars","F","0.8","-0.6","25% (4/16)","0%","N/A"
"71","Hunter Long",LAR,"vs. MIN","3 out of 5 stars","F","0.7","-1.0","12% (1/8)","0%","Bad"
"72","Tanner Hudson",CIN,"vs. PHI","3 out of 5 stars","F","0.7","+0.8","60% (6/10)","3%","Bad"
"73","Payne Durham",TB,"vs. ATL","3 out of 5 stars","F","0.6","-0.4","25% (4/16)","0%","Bad"
"74","Tip Reiman",ARI,"at MIA","2 out of 5 stars","F","0.6","-0.6","28% (2/7)","0%","N/A"
"75","Brevyn Spann-Ford",DAL,"at SF","4 out of 5 stars","F","0.6","-0.8","20% (1/5)","7%","Bad"
"76","Pharaoh Brown",SEA,"vs. BUF","3 out of 5 stars","F","0.6","-0.6","28% (4/14)","0%","Bad"
"77","Eric Tomlinson",LAC,"vs. NO","4 out of 5 stars","F","0.5","-","-","0%","Bad"
"78","Jody Fortson Jr.",KC,"at LV","4 out of 5 stars","F","0.5","-","-","0%","N/A"
"79","Durham Smythe",MIA,"vs. ARI","2 out of 5 stars","F","0.4","+0.3","42% (6/14)","7%","Bad"
"80","Connor Heyward",PIT,"vs. NYG","3 out of 5 stars","F","0.3","-0.3","31% (5/16)","2%","Great"
"81","Nate Adkins",DEN,"vs. CAR","4 out of 5 stars","F","0.2","-0.6","20% (2/10)","0%","Bad"
"82","Charlie Woerner",ATL,"at TB","4 out of 5 stars","F","0.2","-0.6","8% (1/12)","0%","Bad"
"83","Davis Allen",LAR,"vs. MIN","3 out of 5 stars","F","0.2","+0.6","30% (3/10)","2%","Bad"
"84","Ian Thomas",CAR,"at DEN","2 out of 5 stars","F","0.1","-1.2","0% (0/9)","6%","Bad"
"85","Daniel Bellinger",NYG,"at PIT","5 out of 5 stars","F","0.0","-0.1","50% (8/16)","3%","Bad"
"86","Stone Smartt",LAC,"vs. NO","4 out of 5 stars","F","0.0","+0.3","35% (5/14)","5%","Bad"
"87","John Samuel Shenker",LV,"vs. KC","3 out of 5 stars","F","0.0","-","-","0%","N/A"
"88","Teagan Quitoriano",HOU,"vs. IND","5 out of 5 stars","F","0.0","-","-","0%","N/A"
"89","Jake Tonges",SF,"vs. DAL","3 out of 5 stars","F","0.0","-1.5","0% (0/2)","0%","N/A"
"90","Marcedes Lewis",CHI,"at WAS","2 out of 5 stars","F","0.0","+0.2","20% (2/10)","0%","N/A"
"91","Jaheim Bell",NE,"vs. NYJ","4 out of 5 stars","F","0.0","-0.5","0% (0/1)","0%","N/A"
"92","Jared Wiley",KC,"at LV","4 out of 5 stars","F","0.0","-0.3","16% (1/6)","0%","N/A"
"93","Quintin Morris",BUF,"at SEA","4 out of 5 stars","F","0.0","-0.5","25% (1/4)","0%","N/A"
"94","Chris Manhertz",NYG,"at PIT","5 out of 5 stars","F","0.0","-0.7","0% (0/13)","0%","N/A"
"95","Anthony Firkser",NYJ,"at NE","2 out of 5 stars","F","0.0","-","-","0%","N/A"
"96","Shane Zylstra",DET,"vs. TEN","2 out of 5 stars","F","0.0","-","-","0%","N/A"
"97","Ko Kieft",TB,"vs. ATL","3 out of 5 stars","F","0.0","+1.1","25% (1/4)","0%","N/A"
"98","John FitzPatrick",GB,"at JAC","4 out of 5 stars","F","0.0","-","-","0%","N/A"
"99","Tanner Conner",MIA,"vs. ARI","2 out of 5 stars","F","0.0","-","-","5%","Bad"
"100","Robert Tonyan",MIN,"at LAR","4 out of 5 stars","F","0.0","-","-","0%","N/A"
"101","Ross Dwelley",ATL,"at TB","4 out of 5 stars","F","0.0","-0.7","0% (0/4)","0%","N/A"
"102","Josiah Deguara",JAC,"vs. GB","4 out of 5 stars","F","0.0","-0.8","22% (2/9)","6%","Bad"
"103","Colson Yankoff",WAS,"vs. CHI","3 out of 5 stars","F","0.0","-","-","0%","N/A"
"104","Brady Russell",SEA,"vs. BUF","3 out of 5 stars","F","0.0","-","-","0%","N/A"
