"RK","PLAYER NAME",TEAM,"OPP","MATCHUP ","START/SIT","PROJ. FPTS","AVG. DIFF ","% OVER ","OPPORTUNITY ","EFFICIENCY "
"1","Justin Jefferson",MIN,"vs. DET","2 out of 5 stars","A+","19.8","-0.1","44% (4/9)","14%","Great"
"2","Amon-Ra St. Brown",DET,"at MIN","2 out of 5 stars","A+","17.9","+0.8","60% (9/15)","15%","Good"
"3","Drake London",ATL,"vs. SEA","3 out of 5 stars","A+","17.9","+0.6","40% (6/15)","23%","Average"
"4","Ja'Marr Chase",CIN,"at CLE","3 out of 5 stars","A+","17.6","-0.1","40% (6/15)","9%","Great"
"5","Malik Nabers",NYG,"vs. PHI","3 out of 5 stars","A+","17.5","+6.0","75% (3/4)","32%","Poor"
"6","Chris Godwin",TB,"vs. BAL","4 out of 5 stars","A+","16.4","+1.8","47% (8/17)","12%","Great"
"7","A.J. Brown",PHI,"at NYG","3 out of 5 stars","A+","16.3","+0.3","41% (5/12)","14%","Great"
"8","Stefon Diggs",HOU,"at GB","3 out of 5 stars","A","16.2","-2.3","37% (6/16)","10%","Great"
"9","Terry McLaurin",WAS,"vs. CAR","3 out of 5 stars","A","16.2","+0.2","50% (8/16)","12%","Good"
"10","DK Metcalf",SEA,"at ATL","4 out of 5 stars","A","15.5","+1.0","50% (8/16)","18%","Bad"
"11","Diontae Johnson",CAR,"at WAS","4 out of 5 stars","A","15.4","+0.4","58% (10/17)","26%","Bad"
"12","Zay Flowers",BAL,"at TB","2 out of 5 stars","A","15.4","-0.2","50% (8/16)","10%","Bad"
"13","Jayden Reed",GB,"vs. HOU","3 out of 5 stars","A","15.4","+5.0","68% (11/16)","10%","Great"
"14","Mike Evans",TB,"vs. BAL","4 out of 5 stars","A","15.2","+1.8","58% (10/17)","19%","Good"
"15","DeVonta Smith",PHI,"at NYG","3 out of 5 stars","A","14.6","+1.8","57% (8/14)","11%","Good"
"16","Tee Higgins",CIN,"at CLE","3 out of 5 stars","A","14.4","+2.3","36% (4/11)","14%","Poor"
"17","Deebo Samuel Sr.",SF,"vs. KC","3 out of 5 stars","A","14.2","+2.7","61% (8/13)","17%","Poor"
"18","Davante Adams",NYJ,"at PIT","3 out of 5 stars","A-","14.1","-0.5","38% (5/13)","0%","Bad"
"19","Brandon Aiyuk",SF,"vs. KC","3 out of 5 stars","A-","13.5","-0.9","50% (8/16)","11%","Bad"
"20","Tank Dell",HOU,"at GB","3 out of 5 stars","A-","13.4","+0.4","45% (5/11)","15%","Bad"
"21","Garrett Wilson",NYJ,"at PIT","3 out of 5 stars","A-","13.3","-0.9","37% (6/16)","28%","Bad"
"22","Jaxon Smith-Njigba",SEA,"at ATL","4 out of 5 stars","B","13.3","+0.5","52% (9/17)","23%","Bad"
"23","Tyreek Hill",MIA,"at IND","4 out of 5 stars","B+","13.0","-2.1","42% (6/14)","13%","Bad"
"24","Marvin Harrison Jr.",ARI,"vs. LAC","5 out of 5 stars","B","12.7","-2.6","33% (2/6)","21%","Good"
"25","Darnell Mooney",ATL,"vs. SEA","3 out of 5 stars","B","12.6","+0.4","40% (6/15)","25%","Poor"
"26","Brian Thomas Jr.",JAC,"vs. NE","4 out of 5 stars","B","12.5","+2.8","66% (4/6)","14%","Good"
"27","Ladd McConkey",LAC,"at ARI","5 out of 5 stars","B","12.4","-0.7","40% (2/5)","13%","Good"
"28","Jordan Addison",MIN,"vs. DET","2 out of 5 stars","B-","12.4","+1.4","30% (4/13)","13%","Good"
"29","Jameson Williams",DET,"at MIN","2 out of 5 stars","C+","12.1","+1.8","66% (10/15)","12%","Average"
"30","Josh Downs",IND,"vs. MIA","3 out of 5 stars","C+","11.9","+0.5","35% (5/14)","10%","Average"
"31","George Pickens",PIT,"vs. NYJ","1 out of 5 stars","C+","11.7","-0.1","29% (5/17)","22%","Bad"
"32","Wan'Dale Robinson",NYG,"vs. PHI","3 out of 5 stars","C+","11.7","+0.6","50% (8/16)","10%","Average"
"33","Xavier Worthy",KC,"at SF","2 out of 5 stars","C+","11.6","+0.6","60% (3/5)","7%","Great"
"34","DeMario Douglas",NE,"at JAC","4 out of 5 stars","C+","11.6","+0.2","50% (7/14)","6%","Great"
"35","Courtland Sutton",DEN,"at NO","2 out of 5 stars","C+","11.4","+0.2","60% (9/15)","20%","Poor"
"36","Romeo Doubs",GB,"vs. HOU","3 out of 5 stars","C","10.9","+0.8","50% (8/16)","13%","Average"
"37","Tyler Lockett",SEA,"at ATL","4 out of 5 stars","C","10.8","-1.0","47% (8/17)","16%","Bad"
"38","Christian Kirk",JAC,"vs. NE","4 out of 5 stars","C","10.8","-2.1","41% (5/12)","10%","Bad"
"39","Amari Cooper",BUF,"vs. TEN","2 out of 5 stars","C","10.5","+1.3","37% (6/16)","0%","Poor"
"40","JuJu Smith-Schuster",KC,"at SF","2 out of 5 stars","C","10.5","+0.1","45% (5/11)","7%","Average"
"41","Xavier Legette",CAR,"at WAS","4 out of 5 stars","C","10.5","-0.7","50% (3/6)","9%","Good"
"42","Jerry Jeudy",CLE,"vs. CIN","3 out of 5 stars","C","10.5","-1.4","37% (6/16)","16%","Bad"
"43","Michael Pittman Jr.",IND,"vs. MIA","3 out of 5 stars","C","10.4","+0.1","60% (9/15)","7%","Average"
"44","Jordan Whittington",LAR,"vs. LV","4 out of 5 stars","C","10.3","+1.1","60% (3/5)","2%","Bad"
"45","Tre Tucker",LV,"at LAR","2 out of 5 stars","C","10.2","+1.2","43% (7/16)","8%","Great"
"46","Tutu Atwell",LAR,"vs. LV","4 out of 5 stars","C","9.8","-0.5","50% (7/14)","7%","Bad"
"47","DeAndre Hopkins",TEN,"at BUF","3 out of 5 stars","C","9.7","0.0","33% (5/15)","7%","Great"
"48","Jaylen Waddle",MIA,"at IND","4 out of 5 stars","C","9.5","-1.0","28% (4/14)","6%","Bad"
"49","Ray-Ray McCloud III",ATL,"vs. SEA","3 out of 5 stars","C-","9.5","0.0","55% (5/9)","5%","Bad"
"50","Calvin Ridley",TEN,"at BUF","3 out of 5 stars","C-","9.5","-0.8","33% (5/15)","14%","Great"
"51","Michael Wilson",ARI,"vs. LAC","5 out of 5 stars","C-","9.3","-0.1","50% (6/12)","20%","Poor"
"52","Khalil Shakir",BUF,"vs. TEN","2 out of 5 stars","C-","9.2","+1.9","66% (10/15)","5%","Great"
"53","Rashod Bateman",BAL,"at TB","2 out of 5 stars","C-","9.1","+0.5","56% (9/16)","6%","Great"
"54","Christian Watson",GB,"vs. HOU","3 out of 5 stars","C-","9.1","-0.3","41% (5/12)","19%","Poor"
"55","Bub Means",NO,"vs. DEN","3 out of 5 stars","C-","8.7","-0.9","0% (0/2)","4%","Great"
"56","Noah Brown",WAS,"vs. CAR","3 out of 5 stars","D+","8.7","+2.3","53% (7/13)","5%","Bad"
"57","Gabe Davis",JAC,"vs. NE","4 out of 5 stars","D+","8.2","-1.2","25% (4/16)","21%","Bad"
"58","Joshua Palmer",LAC,"at ARI","5 out of 5 stars","D","8.2","-0.7","25% (2/8)","12%","Bad"
"59","Darius Slayton",NYG,"vs. PHI","3 out of 5 stars","D-","8.1","+1.7","43% (7/16)","5%","Average"
"60","Demarcus Robinson",LAR,"vs. LV","4 out of 5 stars","D","7.9","+3.2","63% (7/11)","13%","Bad"
"61","Allen Lazard",NYJ,"at PIT","3 out of 5 stars","D-","7.8","+1.4","50% (7/14)","18%","Great"
"62","Devaughn Vele",DEN,"at NO","2 out of 5 stars","F","7.6","+7.0","100% (2/2)","2%","Bad"
"63","Elijah Moore",CLE,"vs. CIN","3 out of 5 stars","F","7.2","-0.8","35% (6/17)","6%","Bad"
"64","Greg Dortch",ARI,"vs. LAC","5 out of 5 stars","F","6.9","+0.3","33% (5/15)","6%","Bad"
"65","Keon Coleman",BUF,"vs. TEN","2 out of 5 stars","F","6.9","-1.6","50% (3/6)","17%","Poor"
"66","Troy Franklin",DEN,"at NO","2 out of 5 stars","F","6.7","+0.2","20% (1/5)","12%","Bad"
"67","Andrei Iosivas",CIN,"at CLE","3 out of 5 stars","F","6.6","+0.8","46% (7/15)","8%","Good"
"68","Dontayvion Wicks",GB,"vs. HOU","3 out of 5 stars","F","6.5","+1.0","66% (10/15)","13%","Average"
"69","DJ Turner",LV,"at LAR","2 out of 5 stars","F","6.4","+0.2","28% (2/7)","6%","Great"
"70","Jalen Coker",CAR,"at WAS","4 out of 5 stars","F","6.3","+4.6","100% (2/2)","2%","Bad"
"71","Alec Pierce",IND,"vs. MIA","3 out of 5 stars","F","6.3","+2.5","50% (8/16)","7%","Great"
"72","Kayshon Boutte",NE,"at JAC","4 out of 5 stars","F","6.3","+2.0","57% (4/7)","3%","Great"
"73","Tim Patrick",DET,"at MIN","2 out of 5 stars","F","6.2","+2.0","75% (3/4)","5%","Bad"
"74","Sterling Shepard",TB,"vs. BAL","4 out of 5 stars","F","6.0","0.0","25% (3/12)","9%","Average"
"75","Kendrick Bourne",NE,"at JAC","4 out of 5 stars","F","5.9","0.0","50% (2/4)","0%","Bad"
"76","Ja'Lynn Polk",NE,"at JAC","4 out of 5 stars","F","5.9","-2.1","33% (2/6)","10%","Average"
"77","Justin Watson",KC,"at SF","2 out of 5 stars","F","5.8","+0.2","35% (5/14)","3%","Bad"
"78","Calvin Austin III",PIT,"vs. NYJ","1 out of 5 stars","F","5.8","+0.1","23% (4/17)","6%","Average"
"79","Simi Fehoko",LAC,"at ARI","5 out of 5 stars","F","5.8","-0.6","11% (1/9)","10%","Bad"
"80","Jalen Nailor",MIN,"vs. DET","2 out of 5 stars","F","5.8","+0.8","50% (4/8)","14%","Great"
"81","Cedric Tillman",CLE,"vs. CIN","3 out of 5 stars","F","5.8","-1.1","13% (2/15)","0%","Bad"
"82","Cooper Kupp",LAR,"vs. LV","4 out of 5 stars","C","5.7","-2.7","33% (4/12)","14%","Average"
"83","Tyler Boyd",TEN,"at BUF","3 out of 5 stars","F","5.5","-0.5","26% (4/15)","6%","Bad"
"84","Olamide Zaccheaus",WAS,"vs. CAR","3 out of 5 stars","F","5.5","0.0","25% (4/16)","1%","Bad"
