Player,Position,Injuries,Practice Status,Game Status
Jaire Alexander,CB,Knee,Did Not Participate In Practice,Out
Corey Ballentine,CB,Knee,Did Not Participate In Practice,Out
Javon Bullard,S,Ankle,,Questionable
Kenny Clark,DT,,Full Participation in Practice,
Edgerrin Cooper,LB,Hamstring,Did Not Participate In Practice,Out
Romeo Doubs,WR,Concussion,Limited Participation in Practice,Out
John FitzPatrick,TE,,Full Participation in Practice,
Josh Jacobs,RB,,Limited Participation in Practice,
Elgton Jenkins,G,,Limited Participation in Practice,
Isaiah McDuffie,LB,,Full Participation in Practice,
Josh Myers,C,,Full Participation in Practice,
Lukas Van Ness,DE,Thumb,,Questionable
Rasheed Walker,T,,Full Participation in Practice,
Evan Williams,S,Concussion,,Out
Colby Wooden,DT,,Limited Participation in Practice,
Lions,,,,
Player,Position,Injuries,Practice Status,Game Status
Brian Branch,S,Cramps,,Questionable
Carlton Davis,CB,,Full Participation in Practice,
Taylor Decker,T,Knee,Did Not Participate In Practice,Out
Alim McNeill,DT,"Concussion, Head",,Out
Emmanuel Moseley,CB,,Full Participation in Practice,
Levi Onwuzurike,DE,Hamstring,Did Not Participate In Practice,Out
Joshua Paschal,DE,Knee,Did Not Participate In Practice,Out
D.J. Reader,DT,Shoulder,Did Not Participate In Practice,Out
"SUNDAY, DECEMBER 8TH",,,,
1:00 PM,,,,
EST,,,,
,,,,
FOX,,,,
,,,,
,,,,
Saints,,,,
,,,,
(4-8),,,,
,,,,
Giants,,,,
,,,,
(2-10),,,,
Saints,,,,
Player,Position,Injuries,Practice Status,Game Status
Taysom Hill,TE,Knee,Did Not Participate In Practice,Out
Juwan Johnson,TE,,Limited Participation in Practice,
Tanoh Kpassagnon,DE,Achilles,Full Participation in Practice,Questionable
Tyrann Mathieu,S,,Full Participation in Practice,
Erik McCoy,C,,Limited Participation in Practice,
Bub Means,WR,Ankle,Did Not Participate In Practice,Out
Kendre Miller,RB,Hamstring,Full Participation in Practice,Questionable
Foster Moreau,TE,,Limited Participation in Practice,
Lucas Patrick,G,,Limited Participation in Practice,
Cesar Ruiz,C,,Limited Participation in Practice,
Nick Saldiveri,G,Knee,Did Not Participate In Practice,Out
Pete Werner,LB,,Full Participation in Practice,
Giants,,,,
Player,Position,Injuries,Practice Status,Game Status
Deonte Banks,CB,Rib,Did Not Participate In Practice,Out
Dane Belton,S,,Limited Participation in Practice,
DJ Davidson,DT,Shoulder,Limited Participation in Practice,Doubtful
Tommy DeVito,QB,,Full Participation in Practice,
Jermaine Eluemunor,T,Quadricep,Limited Participation in Practice,Doubtful
Bryce Ford-Wheaton,WR,,Full Participation in Practice,
Dyontae Johnson,LB,Ankle,Full Participation in Practice,Questionable
Malik Nabers,WR,Hip,Limited Participation in Practice,Questionable
Evan Neal,T,Hip,Limited Participation in Practice,Questionable
Tyler Nubin,S,,Limited Participation in Practice,
Rakeem Nunez-Roches,DT,"Neck, Shoulder",Did Not Participate In Practice,Out
Bobby Okereke,LB,Back,Did Not Participate In Practice,Out
Jordon Riley,DT,Knee,Limited Participation in Practice,Questionable
1:00 PM,,,,
EST,,,,
,,,,
CBS,,,,
,,,,
,,,,
Jets,,,,
,,,,
(3-9),,,,
,,,,
Dolphins,,,,
,,,,
(5-7),,,,
Jets,,,,
Player,Position,Injuries,Practice Status,Game Status
Olumuyiwa Fashanu,T,Toe,Limited Participation in Practice,Questionable
Sauce Gardner,CB,Hamstring,Did Not Participate In Practice,Doubtful
Breece Hall,RB,Knee,Did Not Participate In Practice,Doubtful
Allen Lazard,WR,,Full Participation in Practice,
Morgan Moses,T,"Knee, Shoulder",Limited Participation in Practice,Questionable
C.J. Mosley,LB,Neck,Did Not Participate In Practice,Out
Wes Schweitzer,G,,Full Participation in Practice,
John Simpson,G,,Did Not Participate In Practice,
Qwan'tez Stiggers,CB,Illness,Limited Participation in Practice,Questionable
Alijah Vera-Tucker,G,Ankle,Did Not Participate In Practice,Questionable
Dolphins,,,,
Player,Position,Injuries,Practice Status,Game Status
Terron Armstead,T,Knee,Did Not Participate In Practice,Questionable
Calais Campbell,DE,,Did Not Participate In Practice,
Bradley Chubb,LB,Knee,Limited Participation in Practice,Questionable
Blake Ferguson,LS,Illness,Full Participation in Practice,Questionable
Kendall Fuller,CB,,Full Participation in Practice,
Cameron Goode,LB,Knee,Limited Participation in Practice,Questionable
Tyreek Hill,WR,,Limited Participation in Practice,
Alec Ingold,FB,,Full Participation in Practice,
Benito Jones,DT,,Limited Participation in Practice,
Kader Kohou,CB,Back,Limited Participation in Practice,Questionable
Kendall Lamm,T,,Limited Participation in Practice,
Raheem Mostert,RB,Hip,Limited Participation in Practice,Questionable
Jordan Poyer,S,,Full Participation in Practice,
Anthony Walker,LB,Hamstring,Limited Participation in Practice,Questionable
Isaiah Wynn,G,,Limited Participation in Practice,
1:00 PM,,,,
EST,,,,
,,,,
FOX,,,,
,,,,
,,,,
Falcons,,,,
,,,,
(6-6),,,,
,,,,
Vikings,,,,
,,,,
(10-2),,,,
Falcons,,,,
Player,Position,Injuries,Practice Status,Game Status
Troy Andersen,LB,,Full Participation in Practice,
Zach Harrison,DE,,Limited Participation in Practice,
Mike Hughes,CB,Neck,Full Participation in Practice,Questionable
Matthew Judon,LB,,Limited Participation in Practice,
Kevin King,CB,,Limited Participation in Practice,
Nate Landman,LB,,Limited Participation in Practice,
Chris Lindstrom,G,,Limited Participation in Practice,
Drake London,WR,,Limited Participation in Practice,
Jase McClellan,RB,Knee,Did Not Participate In Practice,Out
Darnell Mooney,WR,,Full Participation in Practice,
Ruke Orhorhoro,DE,Ankle,Limited Participation in Practice,Questionable
Vikings,,,,
Player,Position,Injuries,Practice Status,Game Status
Jonathan Bullard,DT,,Full Participation in Practice,
Blake Cashman,LB,,Full Participation in Practice,
Andrew DePaola,LS,Hand,Full Participation in Practice,Questionable
Stephon Gilmore,CB,Hamstring,Did Not Participate In Practice,Out
Patrick Jones II,DE,Knee,Limited Participation in Practice,Questionable
Josh Oliver,TE,,Full Participation in Practice,
Will Reichard,K,Right Quadricep,Full Participation in Practice,Questionable
Dalton Risner,G,Back,Limited Participation in Practice,Questionable
Andrew Van Ginkel,DE,Thigh,Limited Participation in Practice,Questionable
Jay Ward,S,,Limited Participation in Practice,
1:00 PM,,,,
EST,,,,
,,,,
CBS,,,,
,,,,
,,,,
Raiders,,,,
,,,,
(2-10),,,,
,,,,
Buccaneers,,,,
,,,,
(6-6),,,,
Raiders,,,,
Player,Position,Injuries,Practice Status,Game Status
Ameer Abdullah,RB,,Full Participation in Practice,
Nate Hobbs,CB,Ankle,Did Not Participate In Practice,Out
Alexander Mattison,RB,Ankle,Limited Participation in Practice,Questionable
Jordan Meredith,G,,Full Participation in Practice,
Jakobi Meyers,WR,Ankle,Did Not Participate In Practice,Questionable
Aidan O'Connell,QB,,Did Not Participate In Practice,
Justin Shorter,TE,Back,Did Not Participate In Practice,Doubtful
Zamir White,RB,Quadricep,Did Not Participate In Practice,Out
Buccaneers,,,,
Player,Position,Injuries,Practice Status,Game Status
K.J. Britt,LB,Ankle,Did Not Participate In Practice,Out
Mike Edwards,S,Hamstring,Did Not Participate In Practice,Out
Mike Evans,WR,,Did Not Participate In Practice,
Greg Gaines,DT,,Full Participation in Practice,
William Gholston,DE,,Full Participation in Practice,
Troy Hill,CB,"Foot, Knee",Did Not Participate In Practice,Out
Bucky Irving,RB,"Hip, Back",Did Not Participate In Practice,Questionable
Baker Mayfield,QB,,Full Participation in Practice,
Anthony Nelson,LB,,Limited Participation in Practice,
Trey Palmer,WR,Hip,Limited Participation in Practice,Questionable
Tykee Smith,S,Knee,Limited Participation in Practice,Questionable
Joe Tryon-Shoyinka,LB,Ankle,Limited Participation in Practice,Questionable
Markees Watts,LB,Knee,Full Participation in Practice,Out
Tristan Wirfs,T,,Did Not Participate In Practice,
1:00 PM,,,,
EST,,,,
,,,,
CBS,,,,
,,,,
,,,,
Browns,,,,
,,,,
(3-9),,,,
,,,,
Steelers,,,,
,,,,
(9-3),,,,
Browns,,,,
Player,Position,Injuries,Practice Status,Game Status
Joel Bitonio,G,,Full Participation in Practice,
Myles Harden,CB,Tibia,Limited Participation in Practice,Questionable
Maurice Hurst,DT,Ankle,Did Not Participate In Practice,Out
Jerry Jeudy,WR,,Full Participation in Practice,
Sam Kamara,DT,Concussion,Did Not Participate In Practice,Out
Elijah Moore,WR,,Full Participation in Practice,
Greg Newsome II,CB,,Limited Participation in Practice,
Juan Thornhill,S,Calf,Limited Participation in Practice,Questionable
Jamari Thrash,WR,Shoulder,Limited Participation in Practice,Questionable
Cedric Tillman,WR,Concussion,Did Not Participate In Practice,Out
Jedrick Wills,T,Knee,Did Not Participate In Practice,Out
Steelers,,,,
Player,Position,Injuries,Practice Status,Game Status
Montravius Adams,DT,Knee,Full Participation in Practice,Out
Calvin Austin III,WR,,Full Participation in Practice,
Minkah Fitzpatrick,S,,Full Participation in Practice,
Najee Harris,RB,,Full Participation in Practice,
