player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Ethan Pocic,11813,C,CLV,3,100.0,1,8,70.8,63.9,70.5,0,4,121,100.0,100.0,97.5,2,5,1,232,232,0,0,232,129,129,0,0,103,0
Jedrick Wills Jr.,58467,T,CLV,3,100.0,0,8,47.3,55.2,42.2,2,8,121,100.0,100.0,94.2,1,12,2,232,0,0,232,232,129,129,0,0,103,0
Wyatt Teller,46131,G,CLV,3,100.0,1,8,66.9,69.5,65.3,2,1,121,100.0,100.0,97.9,1,4,1,232,0,0,0,232,129,129,232,0,103,0
Joel Bitonio,8670,G,CLV,3,100.0,0,8,64.9,76.2,58.5,0,5,121,100.0,100.0,97.9,1,5,0,232,0,232,0,232,129,129,0,0,103,0
Terence Steele,39461,T,DAL,3,100.0,0,9,55.4,45.8,67.8,2,2,113,100.0,100.0,98.2,4,4,0,226,0,0,0,226,123,123,0,225,103,1
David Andrews,9948,C,NE,3,100.0,0,19,69.8,67.5,68.5,2,2,135,100.0,100.0,98.5,0,4,0,225,225,0,0,225,141,141,0,0,84,0
Jordan Mailata,66916,T,PHI,3,100.0,1,24,83.2,76.5,88.0,0,6,109,100.0,100.0,97.2,2,6,0,223,0,0,222,223,116,116,0,0,107,1
Lane Johnson,7786,T,PHI,3,100.0,0,24,79.2,77.6,78.6,1,5,109,100.0,100.0,97.2,1,6,0,223,0,0,1,223,116,116,0,222,107,0
Jason Kelce,6343,C,PHI,3,100.0,0,24,62.2,43.2,66.0,1,1,109,100.0,100.0,99.1,0,2,0,223,223,0,0,223,116,116,0,0,107,0
Cam Jurgens,84014,G,PHI,3,100.0,0,24,62.5,52.1,63.1,0,5,109,100.0,100.0,97.7,0,5,0,223,0,0,0,223,116,116,223,0,107,0
