player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Lane Johnson,7786,T,PHI,5,100.0,0,24,78.6,80.4,73.0,2,6,195,100.0,100.0,97.9,1,8,0,373,0,0,1,373,205,205,0,372,168,0
Jordan Mailata,66916,T,PHI,5,100.0,1,24,84.1,81.3,85.7,0,10,195,100.0,100.0,96.9,3,11,1,373,0,0,372,373,205,205,0,0,168,1
Jason Kelce,6343,C,PHI,5,100.0,0,24,72.4,62.4,72.9,1,1,195,100.0,100.0,99.5,0,2,0,373,373,0,0,373,205,205,0,0,168,0
Luke Fortner,42028,C,JAX,5,100.0,0,15,50.3,46.6,52.9,2,6,214,100.0,100.0,97.2,1,10,2,363,363,0,0,363,227,227,0,0,136,0
Taylor Moton,11819,T,CAR,5,100.0,0,5,62.8,65.1,60.3,0,18,229,100.0,100.0,96.1,2,18,0,359,0,0,0,359,248,248,0,359,111,0
Ikem Ekwonu,98286,T,CAR,5,100.0,2,5,59.8,59.6,74.8,3,7,229,100.0,100.0,96.9,8,12,2,359,0,0,359,359,248,248,0,0,111,0
Bradley Bozeman,27934,C,CAR,5,100.0,0,5,59.5,47.0,62.5,1,8,229,100.0,100.0,97.6,2,10,1,359,359,0,0,359,248,248,0,0,111,0
Steve Avila,77319,G,LA,5,100.0,0,26,62.4,57.4,64.6,3,11,224,100.0,100.0,96.4,1,15,1,354,0,354,0,354,235,235,0,0,119,0
Coleman Shelton,39316,C,LA,5,100.0,1,26,58.9,32.9,69.5,4,10,221,100.0,100.0,96.4,2,15,1,349,349,0,0,349,232,232,0,0,117,0
Rob Havenstein,9490,T,LA,5,100.0,0,26,67.9,60.9,70.5,1,7,219,100.0,100.0,97.7,0,9,1,348,0,0,0,348,230,230,0,348,118,0
