player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Erik McCoy,37347,C,NO,10,100.0,1,20,78.3,53.7,90.0,2,13,416,100.0,100.0,97.2,5,19,4,708,708,0,0,708,434,434,0,0,274,0
Chris Lindstrom,46692,G,ATL,10,100.0,2,2,82.0,72.1,85.0,2,7,372,100.0,100.0,98.0,6,12,3,690,0,0,1,690,396,396,689,0,294,0
Jake Matthews,8641,T,ATL,10,100.0,1,2,72.3,75.5,66.6,3,12,372,100.0,100.0,96.9,4,19,4,690,0,0,676,690,396,396,0,0,294,14
Drew Dalman,52270,C,ATL,10,100.0,2,2,81.0,52.4,89.6,3,15,372,100.0,100.0,97.0,4,20,2,690,690,0,0,690,396,396,0,0,294,0
Matthew Bergeron,99658,G,ATL,10,100.0,0,2,57.2,58.7,56.9,6,11,372,100.0,100.0,96.6,3,21,4,690,0,690,0,690,396,396,0,0,294,0
Wyatt Teller,46131,G,CLV,9,100.0,1,8,69.5,74.6,68.0,2,8,355,100.0,100.0,97.7,4,13,3,681,0,1,0,681,383,383,680,0,298,0
Andrew Wylie,12333,T,WAS,10,100.0,1,32,68.2,66.2,67.3,4,20,468,100.0,100.0,96.2,4,30,6,677,0,0,0,677,494,494,0,674,183,3
Quenton Nelson,12954,G,IND,10,100.0,0,14,63.6,77.3,56.7,3,8,379,100.0,100.0,98.3,5,12,1,677,0,677,0,677,407,407,0,0,270,0
Sam Cosmi,60114,G,WAS,10,100.0,0,32,68.8,63.0,69.6,4,19,466,100.0,100.0,97.3,3,24,1,673,0,0,0,673,491,491,673,0,182,0
Ed Ingram,59819,G,MIN,10,100.0,1,18,62.4,60.9,60.5,10,15,422,100.0,100.0,96.1,3,29,4,672,0,0,0,672,452,452,672,0,220,0
Brian O'Neill,46854,T,MIN,10,100.0,0,18,75.8,75.4,73.8,2,17,422,100.0,100.0,97.3,7,21,2,672,0,0,0,672,452,452,0,672,220,0
