player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Wyatt Teller,46131,G,CLV,15,100.0,2,8,72.2,67.4,73.5,4,16,632,100.0,100.0,97.5,6,26,6,1127,0,1,0,1127,677,677,1126,0,450,0
Penei Sewell,81788,T,DET,15,99.9,1,11,91.8,80.6,93.8,4,11,574,99.8,99.8,98.5,7,16,1,1051,0,0,142,1052,602,603,0,909,449,0
Terence Steele,39461,T,DAL,15,100.0,1,9,50.9,45.6,58.3,10,32,606,100.0,100.0,95.4,7,49,7,1048,0,0,0,1048,653,653,0,1046,395,1
Ikem Ekwonu,98286,T,CAR,15,100.0,2,5,63.5,60.7,71.0,7,23,622,100.0,100.0,96.3,11,38,8,1042,0,0,1042,1042,667,667,0,0,375,0
Taylor Moton,11819,T,CAR,15,100.0,0,5,72.2,76.7,62.8,0,38,622,100.0,100.0,96.8,4,39,1,1042,0,0,0,1042,667,667,0,1042,375,0
Bradley Bozeman,27934,C,CAR,15,100.0,0,5,61.4,48.1,67.0,4,17,622,100.0,100.0,97.0,5,29,8,1042,1042,0,0,1042,667,667,0,0,375,0
Jordan Mailata,66916,T,PHI,15,99.9,1,24,82.7,81.1,82.1,2,38,582,99.8,99.8,96.0,7,43,3,1032,0,0,1025,1033,609,610,0,0,423,8
Luke Fortner,42028,C,JAX,15,100.0,0,15,42.9,51.7,39.8,3,20,636,100.0,100.0,97.6,5,27,4,1031,1031,0,0,1031,674,674,0,0,357,0
Jason Kelce,6343,C,PHI,15,100.0,0,24,78.7,72.6,84.1,1,7,583,100.0,100.0,99.1,6,9,1,1031,1031,0,0,1031,610,610,0,0,421,0
Quenton Nelson,12954,G,IND,15,100.0,0,14,66.4,79.6,58.0,3,15,592,100.0,100.0,98.3,6,19,1,1020,0,1020,0,1020,630,630,0,0,390,0
Shaq Mason,9564,G,HST,15,100.0,0,13,65.1,65.8,64.3,0,24,594,100.0,100.0,97.5,5,27,3,1018,0,0,0,1018,642,642,1018,0,376,0
Steve Avila,77319,G,LA,15,100.0,0,26,56.9,65.8,51.0,7,22,570,100.0,100.0,97.1,2,31,2,1018,0,1018,0,1018,611,611,0,0,407,0
Joe Thuney,10712,G,KC,15,100.0,0,16,74.7,83.6,66.3,4,24,649,100.0,100.0,97.5,2,30,2,1017,1,1009,7,1017,692,692,0,0,325,0
O'Cyrus Torrence,102821,G,BUF,15,100.0,1,4,56.6,54.4,58.3,3,27,572,100.0,100.0,97.0,6,32,2,1016,0,0,0,1016,614,614,1016,0,402,0
Erik McCoy,37347,C,NO,15,100.0,1,20,80.0,56.6,90.6,2,19,585,100.0,100.0,97.5,7,25,4,1015,1015,0,0,1015,608,608,0,0,407,0
Spencer Brown,42296,T,BUF,15,100.0,1,4,69.2,64.8,75.6,4,28,571,100.0,100.0,96.5,9,36,4,1013,0,0,0,1013,613,613,0,1010,400,3
Creed Humphrey,59996,C,KC,15,100.0,0,16,80.8,77.2,81.4,3,9,649,100.0,100.0,98.5,5,16,4,1011,1009,1,0,1011,692,692,0,0,319,0
Coleman Shelton,39316,C,LA,15,100.0,1,26,64.9,51.0,72.4,8,21,567,100.0,100.0,97.1,6,31,2,1010,1010,0,0,1010,608,608,0,0,402,0
Sam Cosmi,60114,G,WAS,15,100.0,0,32,81.5,72.7,82.2,4,23,674,100.0,100.0,97.8,3,28,1,1008,0,0,0,1008,712,712,1008,0,296,0
John Simpson,41715,G,BLT,15,100.0,0,3,61.0,66.2,61.2,5,17,540,100.0,100.0,98.0,10,22,0,1007,0,1007,0,1007,580,580,0,0,427,0
