player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Jedrick Wills Jr.,58467,T,CLV,4,100.0,0,8,45.4,53.8,44.0,4,12,164,100.0,100.0,93.9,3,18,2,301,0,0,301,301,175,175,0,0,126,0
Joel Bitonio,8670,G,CLV,4,100.0,0,8,65.2,74.1,59.0,0,8,164,100.0,100.0,97.6,1,8,0,301,0,301,0,301,175,175,0,0,126,0
Wyatt Teller,46131,G,CLV,4,100.0,1,8,65.6,74.8,63.3,2,1,164,100.0,100.0,97.9,2,5,2,301,0,0,0,301,175,175,301,0,126,0
Coleman Shelton,39316,C,LA,4,100.0,1,26,71.0,54.9,76.0,3,8,182,100.0,100.0,97.0,2,11,0,298,298,0,0,298,192,192,0,0,106,0
Steve Avila,77319,G,LA,4,100.0,0,26,60.6,61.4,57.6,1,8,182,100.0,100.0,97.0,0,10,1,298,0,298,0,298,192,192,0,0,106,0
Rob Havenstein,9490,T,LA,4,100.0,0,26,66.4,58.6,69.8,1,5,182,100.0,100.0,98.4,0,6,0,298,0,0,0,298,192,192,0,298,106,0
Terence Steele,39461,T,DAL,4,100.0,1,9,56.1,52.3,65.8,2,3,152,100.0,100.0,97.7,5,6,1,297,0,0,0,297,163,163,0,295,134,1
Jason Kelce,6343,C,PHI,4,100.0,0,24,71.4,56.0,73.7,1,1,152,100.0,100.0,99.3,0,2,0,294,294,0,0,294,161,161,0,0,133,0
Jordan Mailata,66916,T,PHI,4,100.0,1,24,81.3,76.6,86.5,0,9,152,100.0,100.0,96.4,3,10,1,294,0,0,293,294,161,161,0,0,133,1
Lane Johnson,7786,T,PHI,4,100.0,0,24,79.3,79.4,76.0,2,5,152,100.0,100.0,97.7,1,7,0,294,0,0,1,294,161,161,0,293,133,0
Taylor Moton,11819,T,CAR,4,100.0,0,5,66.2,74.1,57.4,0,12,185,100.0,100.0,96.8,2,12,0,288,0,0,0,288,199,199,0,288,89,0
Ikem Ekwonu,98286,T,CAR,4,100.0,1,5,54.3,54.3,73.1,3,4,185,100.0,100.0,97.0,7,9,2,288,0,0,288,288,199,199,0,0,89,0
Jarrett Patterson,81775,C,HST,4,100.0,0,13,62.5,64.3,62.5,1,3,168,100.0,100.0,98.8,1,4,0,288,288,0,0,288,182,182,0,0,106,0
Bradley Bozeman,27934,C,CAR,4,100.0,0,5,58.3,41.8,63.1,1,6,185,100.0,100.0,97.6,1,8,1,288,288,0,0,288,199,199,0,0,89,0
Chandler Zavala,144009,G,CAR,4,100.0,0,5,27.4,7.2,45.1,7,18,185,100.0,100.0,91.6,2,28,3,288,0,211,0,288,199,199,77,0,89,0
Shaq Mason,9564,G,HST,4,100.0,0,13,62.2,62.2,64.3,0,9,168,100.0,100.0,96.7,2,10,1,288,0,0,0,288,182,182,288,0,106,0
Jonah Jackson,37070,G,DET,4,100.0,1,11,65.8,55.8,66.1,4,5,137,100.0,100.0,96.0,2,10,1,281,0,281,0,281,145,145,0,0,136,0
Frank Ragnow,39137,C,DET,4,100.0,0,11,81.6,66.1,84.8,2,2,137,100.0,100.0,98.5,2,4,0,281,281,0,0,281,145,145,0,0,136,0
Penei Sewell,81788,T,DET,4,100.0,1,11,75.2,82.6,67.6,0,2,137,100.0,100.0,99.3,3,2,0,281,0,0,136,281,145,145,0,145,136,0
David Andrews,9948,C,NE,4,100.0,1,19,66.3,55.3,71.0,2,5,169,100.0,100.0,97.9,1,7,0,280,280,0,0,280,175,175,0,0,105,0
Joe Thuney,10712,G,KC,4,100.0,0,16,67.1,73.4,63.6,2,9,167,100.0,100.0,96.7,1,11,0,279,0,272,7,279,178,178,0,0,101,0
Zion Johnson,99681,G,LAC,4,100.0,0,27,64.4,61.8,65.6,1,3,168,100.0,100.0,97.6,1,6,2,279,0,279,0,279,177,177,0,0,102,0
Rashawn Slater,59971,T,LAC,4,100.0,0,27,75.0,82.3,63.8,2,5,168,100.0,100.0,97.9,2,7,0,279,0,0,279,279,177,177,0,0,102,0
Trey Smith,62960,G,KC,4,100.0,1,16,58.5,59.5,60.9,3,5,167,100.0,100.0,97.6,4,8,0,279,0,0,0,279,178,178,279,0,101,0
Jamaree Salyer,81656,G,LAC,4,100.0,0,27,58.7,65.3,52.6,2,2,168,100.0,100.0,97.6,0,6,2,279,0,0,0,279,177,177,279,0,102,0
