player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Erik McCoy,37347,C,NO,8,100.0,1,20,76.2,52.7,87.5,2,8,333,100.0,100.0,97.3,5,14,4,578,578,0,0,578,347,347,0,0,231,0
Jason Kelce,6343,C,PHI,8,100.0,0,24,77.4,69.5,76.9,1,3,322,100.0,100.0,99.4,0,4,0,578,578,0,0,578,336,336,0,0,242,0
Jordan Mailata,66916,T,PHI,8,99.8,1,24,86.9,84.0,85.6,1,18,321,99.7,99.7,96.7,3,20,1,577,0,0,573,578,335,336,0,0,242,5
Penei Sewell,81788,T,DET,8,100.0,1,11,82.4,82.0,80.4,1,4,311,100.0,100.0,99.2,6,5,0,572,0,0,136,572,323,323,0,436,249,0
Quenton Nelson,12954,G,IND,8,100.0,0,14,67.4,77.9,61.9,2,8,323,100.0,100.0,98.1,4,11,1,559,0,559,0,559,344,344,0,0,215,0
Luke Fortner,42028,C,JAX,8,100.0,0,15,49.8,53.3,50.2,2,10,319,100.0,100.0,97.5,3,14,2,554,554,0,0,554,338,338,0,0,216,0
Landon Dickerson,41712,G,PHI,8,100.0,2,24,69.8,68.2,72.6,5,16,311,100.0,100.0,96.3,6,22,1,553,0,553,0,553,325,325,0,0,228,0
Matthew Bergeron,99658,G,ATL,8,100.0,0,2,55.5,55.0,55.4,6,9,304,100.0,100.0,96.9,2,17,2,550,0,550,0,550,321,321,0,0,229,0
Chris Lindstrom,46692,G,ATL,8,100.0,2,2,85.0,72.4,86.9,2,4,304,100.0,100.0,98.0,4,9,3,550,0,0,1,550,321,321,549,0,229,0
Jake Matthews,8641,T,ATL,8,100.0,0,2,73.5,73.1,70.0,1,10,304,100.0,100.0,96.9,3,15,4,550,0,0,536,550,321,321,0,0,229,14
Drew Dalman,52270,C,ATL,8,100.0,2,2,79.5,51.1,89.0,3,11,304,100.0,100.0,97.0,4,16,2,550,550,0,0,550,321,321,0,0,229,0
Trey Smith,62960,G,KC,8,100.0,1,16,66.4,65.7,68.0,3,12,346,100.0,100.0,97.8,5,15,0,545,0,0,0,545,367,367,544,0,178,0
Will Fries,41530,G,IND,8,100.0,1,14,65.6,72.3,64.7,1,12,314,100.0,100.0,97.6,7,14,1,544,0,0,0,544,335,335,544,0,209,0
Joe Thuney,10712,G,KC,8,100.0,0,16,72.4,82.4,65.8,2,12,346,100.0,100.0,97.7,2,15,1,544,0,537,7,544,367,367,0,0,177,0
Steve Avila,77319,G,LA,8,100.0,0,26,58.6,56.1,59.0,4,16,317,100.0,100.0,96.2,2,22,2,541,0,541,0,541,340,340,0,0,201,0
Andrew Wylie,12333,T,WAS,8,100.0,1,32,67.9,65.4,69.2,4,15,369,100.0,100.0,96.1,4,24,5,538,0,0,0,538,394,394,0,535,144,3
Creed Humphrey,59996,C,KC,8,100.0,0,16,71.9,73.0,68.5,1,5,346,100.0,100.0,98.3,0,9,3,538,537,0,0,538,367,367,0,0,171,0
Coleman Shelton,39316,C,LA,8,100.0,1,26,59.1,38.3,68.3,6,13,314,100.0,100.0,96.3,3,21,2,536,536,0,0,536,337,337,0,0,199,0
Sam Cosmi,60114,G,WAS,8,100.0,0,32,71.5,72.4,66.0,3,11,367,100.0,100.0,97.8,2,15,1,534,0,0,0,534,391,391,534,0,143,0
O'Cyrus Torrence,102821,G,BUF,8,100.0,1,4,60.5,62.2,61.4,1,12,319,100.0,100.0,97.6,4,14,1,534,0,0,0,534,341,341,534,0,193,0
Donovan Smith,9467,T,KC,8,100.0,2,16,56.9,64.8,39.2,6,22,344,100.0,100.0,95.6,5,29,1,534,0,0,533,534,365,365,0,0,169,0
John Simpson,41715,G,BLT,8,100.0,0,3,57.5,56.9,58.7,4,8,281,100.0,100.0,97.9,4,12,0,534,0,534,0,534,305,305,0,0,229,0
Paris Johnson Jr.,129749,T,ARZ,8,100.0,4,1,53.8,60.9,48.6,7,11,299,100.0,100.0,96.3,8,20,2,533,0,0,0,533,325,325,0,533,208,0
Will Hernandez,46180,G,ARZ,8,100.0,0,1,67.8,64.9,66.5,5,9,299,100.0,100.0,97.0,1,16,2,533,0,0,0,533,325,325,533,0,208,0
Anton Harrison,122929,T,JAX,8,100.0,1,15,56.9,54.7,58.2,0,8,300,100.0,100.0,97.0,3,13,5,532,0,0,7,532,319,319,0,525,213,0
Spencer Brown,42296,T,BUF,8,100.0,0,4,70.0,69.0,71.1,3,12,318,100.0,100.0,97.3,3,16,1,531,0,0,0,531,340,340,0,528,191,3
Wyatt Teller,46131,G,CLV,7,100.0,1,8,67.8,68.6,68.0,2,7,277,100.0,100.0,97.3,3,12,3,530,0,1,0,530,298,298,529,0,232,0
Jedrick Wills Jr.,58467,T,CLV,7,100.0,0,8,52.7,59.8,51.5,5,18,277,100.0,100.0,94.8,5,26,3,530,0,0,527,530,298,298,0,0,232,3
Jawaan Taylor,41665,T,KC,8,100.0,1,16,51.4,63.7,46.9,5,14,338,100.0,100.0,96.6,11,21,2,530,0,0,0,530,359,359,0,526,171,3
Kevin Zeitler,7032,G,BLT,8,100.0,0,3,68.7,73.6,62.6,1,10,279,100.0,100.0,97.3,2,13,2,529,0,0,0,529,303,303,529,0,226,0
Hjalte Froholdt,44959,C,ARZ,8,100.0,0,1,55.6,56.8,58.5,3,10,293,100.0,100.0,97.8,5,13,0,526,526,0,0,526,319,319,0,0,207,0
Ed Ingram,59819,G,MIN,8,100.0,1,18,61.0,55.9,62.1,10,14,334,100.0,100.0,95.2,3,28,4,524,0,0,0,524,359,359,524,0,165,0
Brian O'Neill,46854,T,MIN,8,100.0,0,18,78.6,73.9,81.1,2,13,334,100.0,100.0,97.5,5,16,1,524,0,0,0,524,359,359,0,524,165,0
Connor McGovern,41714,G,BUF,8,100.0,1,4,58.4,73.9,49.0,0,8,319,100.0,100.0,98.4,2,9,1,517,0,517,0,517,341,341,0,0,176,0
Lane Johnson,7786,T,PHI,8,100.0,0,24,79.3,80.4,72.9,2,9,280,100.0,100.0,98.0,1,11,0,517,0,0,4,517,293,293,0,513,224,0
Austin Jackson,60816,T,MIA,8,100.0,1,17,60.0,70.5,49.5,2,7,295,100.0,100.0,98.1,3,10,1,515,0,0,0,515,310,310,0,514,205,1
Dion Dawkins,11818,T,BUF,8,100.0,1,4,76.2,77.9,69.4,3,10,318,100.0,100.0,97.6,3,14,1,512,0,0,511,512,340,340,0,0,172,1
Mitch Morse,9482,C,BUF,8,100.0,0,4,66.6,67.1,65.8,2,14,317,100.0,100.0,97.2,1,17,1,512,512,0,0,512,339,339,0,0,173,0
Darnell Wright,98480,T,CHI,8,100.0,0,6,66.1,59.9,74.6,1,19,291,100.0,100.0,94.8,4,25,5,511,0,0,0,511,300,300,0,511,211,0
Kaleb McGary,46912,T,ATL,8,100.0,1,2,67.3,63.1,69.3,2,7,283,100.0,100.0,97.0,2,13,4,510,0,0,0,510,299,299,1,509,211,0
Spencer Burford,81920,G,SF,8,100.0,1,28,46.3,21.7,59.8,1,17,253,100.0,100.0,95.7,7,20,2,508,0,0,0,508,273,273,508,0,235,0
David Andrews,9948,C,NE,8,100.0,1,19,66.1,45.7,74.4,2,9,304,100.0,100.0,97.5,1,13,2,507,507,0,0,507,319,319,0,0,188,0
Colton McKivitz,29314,T,SF,8,100.0,1,28,59.5,61.2,55.4,2,11,253,100.0,100.0,95.5,2,18,5,504,0,0,0,504,273,273,0,504,231,0
Bradley Bozeman,27934,C,CAR,7,100.0,0,5,58.1,42.4,63.1,1,10,311,100.0,100.0,97.3,3,14,3,494,494,0,0,494,335,335,0,0,159,0
Taylor Moton,11819,T,CAR,7,100.0,0,5,63.9,69.1,55.4,0,20,311,100.0,100.0,96.5,2,21,1,494,0,0,0,494,335,335,0,494,159,0
Ikem Ekwonu,98286,T,CAR,7,100.0,2,5,58.1,57.4,68.7,4,9,311,100.0,100.0,96.3,8,18,5,494,0,0,494,494,335,335,0,0,159,0
Jake Brendel,11117,C,SF,8,100.0,0,28,55.9,40.4,61.5,1,14,252,100.0,100.0,97.0,1,15,0,493,493,0,0,493,272,272,0,0,221,0
D.J. Humphries,9457,T,ARZ,8,100.0,0,1,54.9,61.7,51.5,3,11,272,100.0,100.0,96.3,6,17,3,491,0,0,490,491,296,296,0,0,195,1
Dylan Parham,60953,G,LV,8,100.0,0,23,67.5,69.6,64.5,2,8,291,100.0,100.0,97.9,3,11,1,489,0,489,0,489,312,312,0,0,177,0
Andre James,47058,C,LV,8,100.0,0,23,73.9,70.1,77.0,2,6,291,100.0,100.0,97.9,2,10,2,489,489,0,0,489,312,312,0,0,177,0
Kolton Miller,47013,T,LV,8,100.0,0,23,85.1,85.7,76.9,1,7,291,100.0,100.0,97.6,1,11,3,489,0,0,488,489,312,312,0,0,177,1
Cody Whitehair,10690,G,CHI,8,100.0,0,6,45.4,51.2,44.0,4,7,279,100.0,100.0,97.0,1,14,3,489,87,402,0,489,288,288,0,0,201,0
Greg Van Roten,7746,G,LV,8,100.0,0,23,77.5,76.4,72.9,1,7,290,100.0,100.0,97.6,0,11,3,487,0,0,0,487,311,311,487,0,176,0
Charles Leno Jr.,8880,T,WAS,7,100.0,1,32,70.4,78.1,54.2,2,14,340,100.0,100.0,97.1,5,18,2,487,0,0,487,487,364,364,0,0,123,0
Frank Ragnow,39137,C,DET,7,100.0,0,11,77.5,70.2,78.6,2,7,273,100.0,100.0,98.4,2,9,0,486,486,0,0,486,284,284,0,0,202,0
Lloyd Cushenberry III,41924,C,DEN,8,100.0,0,10,68.6,74.4,65.3,2,2,279,100.0,100.0,99.3,1,4,0,485,485,0,0,485,305,305,0,0,180,0
Ethan Pocic,11813,C,CLV,7,100.0,1,8,75.5,72.7,73.6,2,5,249,100.0,100.0,98.2,3,8,1,485,485,0,0,485,268,268,0,0,217,0
Garett Bolles,11775,T,DEN,8,100.0,0,10,73.2,80.8,61.7,2,10,279,100.0,100.0,97.1,3,14,2,485,0,0,479,485,305,305,0,0,180,6
Ben Powers,41482,G,DEN,8,100.0,0,10,62.5,66.2,57.6,0,11,279,100.0,100.0,97.7,1,12,1,485,0,485,0,485,305,305,0,0,180,0
Quinn Meinerz,112915,G,DEN,8,100.0,0,10,76.8,60.8,80.7,3,9,279,100.0,100.0,97.8,1,12,0,485,0,0,0,485,305,305,485,0,180,0
Jamaree Salyer,81656,G,LAC,7,100.0,0,27,61.9,59.4,59.6,2,9,289,100.0,100.0,97.4,0,13,2,483,0,0,0,483,314,314,483,0,169,0
Zion Johnson,99681,G,LAC,7,100.0,0,27,61.7,60.2,63.4,4,7,289,100.0,100.0,97.4,4,13,2,483,0,483,0,483,314,314,0,0,169,0
Rashawn Slater,59971,T,LAC,7,100.0,1,27,74.6,84.7,61.5,3,12,289,100.0,100.0,97.1,5,16,1,483,0,0,483,483,314,314,0,0,169,0
Mike McGlinchey,46275,T,DEN,8,100.0,1,10,59.3,55.4,71.1,4,22,277,100.0,100.0,93.5,7,31,5,483,0,0,0,483,303,303,0,481,180,2
Trey Pipkins III,91462,T,LAC,7,99.8,1,27,60.5,62.1,54.8,3,10,289,100.0,99.7,96.0,4,18,5,482,0,0,0,483,313,314,0,483,169,0
Brandon Scherff,9438,G,JAX,8,100.0,0,15,67.6,80.7,62.9,0,9,281,100.0,100.0,98.0,3,10,1,477,0,0,0,477,298,298,477,0,179,0
Aaron Banks,59983,G,SF,8,100.0,1,28,48.5,50.8,50.4,4,7,243,100.0,100.0,97.7,3,11,0,476,0,476,0,476,262,262,0,0,214,0
Terence Steele,39461,T,DAL,7,100.0,1,9,50.6,45.8,59.4,5,9,261,100.0,100.0,96.6,5,16,2,475,0,0,0,475,277,277,0,473,198,1
Rob Havenstein,9490,T,LA,7,100.0,0,26,75.2,66.0,78.3,1,10,277,100.0,100.0,97.7,1,12,1,473,0,0,0,473,297,297,0,473,176,0
Cesar Ruiz,59857,G,NO,7,100.0,0,20,54.0,54.1,51.6,1,10,262,100.0,100.0,96.8,1,14,3,470,0,0,0,470,272,272,456,14,198,0
Shaq Mason,9564,G,HST,7,100.0,0,13,66.3,65.7,67.8,0,11,260,100.0,100.0,97.5,3,12,1,468,0,0,0,468,280,280,468,0,188,0
Ryan Ramczyk,11787,T,NO,7,100.0,0,20,75.4,75.1,71.2,1,8,262,100.0,100.0,97.1,1,12,3,467,0,0,0,467,271,271,0,466,196,1
Nick Gates,29476,C,WAS,7,100.0,0,32,60.6,56.5,67.1,5,9,314,100.0,100.0,96.2,4,19,5,466,466,0,0,466,337,337,0,0,129,0
Dawand Jones,101550,T,CLV,7,100.0,0,8,59.9,72.4,48.6,2,8,243,100.0,100.0,97.1,2,12,2,466,0,0,0,466,261,261,1,465,205,0
Ben Bredeson,27305,C,NYG,7,100.0,0,21,45.5,51.0,43.8,0,9,259,100.0,100.0,97.9,3,10,1,466,279,187,0,466,279,279,0,0,187,0
Jarrett Patterson,81775,C,HST,7,100.0,0,13,60.4,53.7,62.9,1,7,257,100.0,100.0,98.4,1,8,0,464,464,0,0,464,277,277,0,0,187,0
Christian Darrisaw,77373,T,MIN,7,100.0,0,18,86.0,82.9,84.0,8,3,282,100.0,100.0,97.3,2,13,2,460,0,0,460,460,304,304,0,0,156,0
Graham Glasgow,10729,G,DET,7,100.0,0,11,77.1,67.9,77.9,2,12,254,100.0,100.0,96.9,1,15,1,455,86,75,0,455,262,262,294,0,193,0
Joel Bitonio,8670,G,CLV,6,100.0,0,8,65.7,72.1,57.5,1,10,240,100.0,100.0,97.7,2,11,0,454,0,454,0,454,257,257,0,0,197,0
