player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Jordan Mailata,66916,T,PHI,6,100.0,1,24,84.5,81.6,84.9,0,15,245,100.0,100.0,96.5,3,16,1,443,0,0,441,443,256,256,0,0,187,2
Jason Kelce,6343,C,PHI,6,100.0,0,24,72.6,65.3,72.3,1,2,245,100.0,100.0,99.4,0,3,0,443,443,0,0,443,256,256,0,0,187,0
Luke Fortner,42028,C,JAX,6,100.0,0,15,51.8,52.5,52.0,2,6,249,100.0,100.0,97.6,1,10,2,427,427,0,0,427,264,264,0,0,163,0
Bradley Bozeman,27934,C,CAR,6,100.0,0,5,59.5,40.8,65.8,1,10,271,100.0,100.0,97.2,2,13,2,427,427,0,0,427,291,291,0,0,136,0
Ikem Ekwonu,98286,T,CAR,6,100.0,2,5,59.8,62.3,68.3,3,7,271,100.0,100.0,97.0,8,13,3,427,0,0,427,427,291,291,0,0,136,0
Taylor Moton,11819,T,CAR,6,100.0,0,5,63.8,66.8,59.0,0,19,271,100.0,100.0,96.1,2,20,1,427,0,0,0,427,291,291,0,427,136,0
Erik McCoy,37347,C,NO,6,100.0,1,20,79.5,53.8,90.2,1,6,243,100.0,100.0,97.3,4,10,3,422,422,0,0,422,254,254,0,0,168,0
Quenton Nelson,12954,G,IND,6,100.0,0,14,67.5,81.1,61.3,2,6,248,100.0,100.0,98.4,3,8,0,418,0,418,0,418,263,263,0,0,155,0
Landon Dickerson,41712,G,PHI,6,100.0,1,24,71.5,72.7,74.4,3,8,234,100.0,100.0,97.2,5,12,1,418,0,418,0,418,245,245,0,0,173,0
Trey Smith,62960,G,KC,6,100.0,1,16,60.0,60.8,60.5,3,7,255,100.0,100.0,98.0,4,10,0,417,0,0,0,417,270,270,416,0,147,0
Jake Matthews,8641,T,ATL,6,100.0,0,2,69.7,71.8,66.0,1,9,233,100.0,100.0,96.1,3,14,4,417,0,0,409,417,247,247,0,0,170,8
Matthew Bergeron,99658,G,ATL,6,100.0,0,2,51.5,54.5,51.1,5,6,233,100.0,100.0,97.2,2,12,1,417,0,417,0,417,247,247,0,0,170,0
Drew Dalman,52270,C,ATL,6,100.0,1,2,78.3,54.0,87.2,3,9,233,100.0,100.0,97.0,3,13,1,417,417,0,0,417,247,247,0,0,170,0
Chris Lindstrom,46692,G,ATL,6,100.0,2,2,78.6,66.4,80.1,2,4,233,100.0,100.0,97.9,3,8,2,417,0,0,1,417,247,247,416,0,170,0
Joe Thuney,10712,G,KC,6,100.0,0,16,76.1,81.0,70.9,2,10,255,100.0,100.0,97.6,1,12,0,416,0,409,7,416,270,270,0,0,146,0
Steve Avila,77319,G,LA,6,100.0,0,26,61.2,59.2,61.5,3,12,250,100.0,100.0,96.2,1,17,2,411,0,411,0,411,264,264,0,0,147,0
Penei Sewell,81788,T,DET,6,100.0,1,11,80.7,83.8,76.2,0,3,215,100.0,100.0,99.3,4,3,0,411,0,0,136,411,223,223,0,275,188,0
Frank Ragnow,39137,C,DET,6,100.0,0,11,80.4,74.7,80.3,2,3,215,100.0,100.0,98.8,2,5,0,411,411,0,0,411,223,223,0,0,188,0
Terence Steele,39461,T,DAL,6,100.0,1,9,50.3,45.1,60.0,5,8,220,100.0,100.0,96.1,5,15,2,410,0,0,0,410,234,234,0,408,176,1
Evan Neal,99063,T,NYG,6,100.0,1,21,39.0,37.6,49.0,5,23,258,100.0,100.0,94.2,4,29,1,410,0,0,0,410,278,278,0,410,132,0
Shaq Mason,9564,G,HST,6,100.0,0,13,65.6,64.2,66.4,0,10,233,100.0,100.0,97.4,2,11,1,410,0,0,0,410,251,251,410,0,159,0
Jarrett Patterson,81775,C,HST,6,100.0,0,13,60.1,56.6,61.7,1,6,233,100.0,100.0,98.5,1,7,0,410,410,0,0,410,251,251,0,0,159,0
Creed Humphrey,59996,C,KC,6,100.0,0,16,70.5,75.0,65.9,1,2,255,100.0,100.0,98.6,0,5,2,410,409,0,0,410,270,270,0,0,140,0
John Simpson,41715,G,BLT,6,100.0,0,3,51.2,49.0,54.9,3,8,216,100.0,100.0,97.5,4,11,0,409,0,409,0,409,231,231,0,0,178,0
Donovan Smith,9467,T,KC,6,100.0,2,16,56.3,64.0,40.6,5,16,254,100.0,100.0,95.9,4,21,0,409,0,0,408,409,269,269,0,0,140,0
Kevin Zeitler,7032,G,BLT,6,100.0,0,3,64.9,67.8,60.5,1,8,215,100.0,100.0,97.0,1,11,2,407,0,0,0,407,230,230,407,0,177,0
Coleman Shelton,39316,C,LA,6,100.0,1,26,59.5,38.4,67.2,4,11,247,100.0,100.0,96.6,2,16,1,406,406,0,0,406,261,261,0,0,145,0
Anton Harrison,122929,T,JAX,6,100.0,0,15,57.6,56.0,57.1,0,5,230,100.0,100.0,97.2,2,9,4,405,0,0,3,405,245,245,0,402,160,0
Rob Havenstein,9490,T,LA,6,100.0,0,26,72.7,63.3,76.8,1,10,245,100.0,100.0,97.3,0,12,1,405,0,0,0,405,259,259,0,405,146,0
Trevor Penning,59963,T,NO,6,100.0,2,20,54.9,60.6,49.0,3,12,232,100.0,100.0,95.0,6,19,4,404,0,0,403,404,243,243,0,0,161,1
Will Fries,41530,G,IND,6,100.0,1,14,63.8,65.0,63.8,1,11,239,100.0,100.0,97.1,4,13,1,403,0,0,0,403,254,254,403,0,149,0
Jawaan Taylor,41665,T,KC,6,100.0,1,16,42.9,58.7,40.8,4,10,247,100.0,100.0,96.8,11,15,1,402,0,0,0,402,262,262,0,398,140,3
Ryan Ramczyk,11787,T,NO,6,100.0,0,20,70.9,74.8,63.7,1,8,231,100.0,100.0,96.8,1,12,3,401,0,0,0,401,240,240,0,401,161,0
Nick Gates,29476,C,WAS,6,100.0,0,32,62.7,64.4,64.3,4,5,265,100.0,100.0,96.8,3,13,4,397,397,0,0,397,287,287,0,0,110,0
Andrew Wylie,12333,T,WAS,6,100.0,1,32,64.3,61.7,64.9,4,14,265,100.0,100.0,95.1,3,22,4,397,0,0,0,397,287,287,0,394,110,3
Saahdiq Charles,59820,G,WAS,6,100.0,0,32,59.3,62.8,54.2,1,16,265,100.0,100.0,96.0,1,19,2,397,0,397,0,397,287,287,0,0,110,0
Spencer Burford,81920,G,SF,6,100.0,0,28,48.2,13.9,65.4,0,15,182,100.0,100.0,95.3,5,16,1,396,0,0,0,396,199,199,396,0,197,0
George Fant,11282,T,HST,6,100.0,0,13,66.7,71.2,62.4,1,13,218,100.0,100.0,96.3,2,15,1,395,0,0,0,395,236,236,0,395,159,0
O'Cyrus Torrence,102821,G,BUF,6,100.0,1,4,60.1,66.4,58.1,1,9,227,100.0,100.0,97.8,3,10,0,394,0,0,0,394,244,244,394,0,150,0
David Andrews,9948,C,NE,6,100.0,1,19,61.8,47.2,68.1,2,7,239,100.0,100.0,97.7,1,10,1,394,394,0,0,394,249,249,0,0,145,0
Sam Cosmi,60114,G,WAS,6,100.0,0,32,70.5,72.1,64.9,3,6,263,100.0,100.0,97.9,1,10,1,393,0,0,0,393,284,284,393,0,109,0
Colton McKivitz,29314,T,SF,6,100.0,1,28,59.2,61.9,55.3,2,5,182,100.0,100.0,95.9,2,11,4,392,0,0,0,392,199,199,0,392,193,0
D.J. Humphries,9457,T,ARZ,6,100.0,0,1,54.9,58.5,53.9,3,9,220,100.0,100.0,95.9,5,15,3,391,0,0,390,391,238,238,0,0,153,1
Will Hernandez,46180,G,ARZ,6,100.0,0,1,67.7,67.1,66.0,3,5,220,100.0,100.0,97.7,1,9,1,391,0,0,0,391,238,238,391,0,153,0
Paris Johnson Jr.,129749,T,ARZ,6,100.0,3,1,53.8,61.5,45.6,4,9,220,100.0,100.0,96.6,6,14,1,391,0,0,0,391,238,238,0,391,153,0
Spencer Brown,42296,T,BUF,6,100.0,0,4,65.3,66.2,67.0,2,10,226,100.0,100.0,96.9,3,13,1,391,0,0,0,391,243,243,0,388,148,3
Austin Jackson,60816,T,MIA,6,100.0,0,17,61.2,68.8,50.8,2,6,211,100.0,100.0,97.6,1,9,1,389,0,0,0,389,222,222,0,388,167,1
Isaiah Wynn,46048,G,MIA,6,100.0,0,17,48.4,69.6,43.2,0,3,209,100.0,100.0,99.3,3,3,0,387,0,387,0,387,220,220,0,0,167,0
Hjalte Froholdt,44959,C,ARZ,6,100.0,0,1,58.6,49.8,64.6,3,7,214,100.0,100.0,97.7,4,10,0,384,384,0,0,384,232,232,0,0,152,0
Cordell Volson,30614,G,CIN,6,100.0,0,7,48.2,23.5,62.6,1,11,252,100.0,100.0,96.4,0,15,3,382,0,382,0,382,264,264,0,0,118,0
