player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Andrew Wylie,12333,T,WAS,12,100.0,1,32,68.9,66.6,67.3,5,24,569,100.0,100.0,96.2,4,36,7,836,0,0,0,836,601,601,0,833,235,3
Sam Cosmi,60114,G,WAS,12,100.0,0,32,75.2,67.3,76.4,4,22,567,100.0,100.0,97.5,3,27,1,832,0,0,0,832,598,598,832,0,234,0
Wyatt Teller,46131,G,CLV,11,100.0,2,8,74.0,74.8,72.7,2,10,445,100.0,100.0,97.8,5,16,4,829,0,1,0,829,480,480,828,0,349,0
O'Cyrus Torrence,102821,G,BUF,12,100.0,1,4,58.1,54.4,61.6,3,24,482,100.0,100.0,97.0,6,28,1,817,0,0,0,817,515,515,817,0,302,0
Spencer Brown,42296,T,BUF,12,100.0,1,4,65.9,68.4,65.2,4,21,481,100.0,100.0,96.8,7,28,3,814,0,0,0,814,514,514,0,811,300,3
Brian O'Neill,46854,T,MIN,12,100.0,0,18,74.7,73.1,73.1,2,22,496,100.0,100.0,96.8,7,28,4,801,0,0,0,801,533,533,0,801,268,0
Ed Ingram,59819,G,MIN,12,100.0,1,18,61.4,59.9,60.8,12,19,496,100.0,100.0,96.1,4,35,4,801,0,0,0,801,533,533,801,0,268,0
John Simpson,41715,G,BLT,12,100.0,0,3,60.3,64.1,59.4,5,10,415,100.0,100.0,98.2,7,15,0,797,0,797,0,797,450,450,0,0,347,0
Connor McGovern,41714,G,BUF,12,100.0,1,4,58.4,74.2,48.0,0,14,482,100.0,100.0,98.3,4,15,1,796,0,796,0,796,515,515,0,0,281,0
Darnell Wright,98480,T,CHI,12,100.0,0,6,60.6,62.3,63.6,1,31,437,100.0,100.0,95.0,9,38,6,793,0,0,0,793,454,454,0,790,339,3
Mitch Morse,9482,C,BUF,12,100.0,0,4,66.6,70.8,64.4,2,18,480,100.0,100.0,97.7,2,21,1,791,791,0,0,791,513,513,0,0,278,0
Dion Dawkins,11818,T,BUF,12,100.0,3,4,76.2,76.6,72.1,5,20,481,100.0,100.0,97.2,8,26,1,791,0,0,790,791,514,514,0,0,277,1
Charles Leno Jr.,8880,T,WAS,11,100.0,1,32,73.5,78.8,63.6,4,22,540,100.0,100.0,97.0,9,29,3,785,0,0,785,785,571,571,0,0,214,0
Penei Sewell,81788,T,DET,11,100.0,1,11,88.9,80.2,90.8,4,7,432,100.0,100.0,98.7,6,11,0,784,0,0,136,784,453,453,0,648,331,0
Ethan Pocic,11813,C,CLV,11,100.0,1,8,73.8,77.9,70.4,2,8,417,100.0,100.0,98.6,4,11,1,784,784,0,0,784,450,450,0,0,334,0
Kevin Zeitler,7032,G,BLT,12,100.0,1,3,70.1,81.4,61.9,1,12,412,100.0,100.0,97.9,4,15,2,783,0,0,0,783,447,447,783,0,336,0
Paris Johnson Jr.,129749,T,ARZ,12,100.0,5,1,54.5,61.6,47.6,8,20,454,100.0,100.0,95.6,11,34,6,781,0,0,0,781,494,494,0,781,287,0
Erik McCoy,37347,C,NO,11,100.0,1,20,79.7,56.7,90.1,2,13,454,100.0,100.0,97.5,5,19,4,776,776,0,0,776,474,474,0,0,302,0
Hjalte Froholdt,44959,C,ARZ,12,100.0,0,1,53.7,53.4,57.2,4,14,448,100.0,100.0,97.5,7,20,2,774,774,0,0,774,488,488,0,0,286,0
Will Hernandez,46180,G,ARZ,12,100.0,0,1,66.3,67.3,62.6,5,15,443,100.0,100.0,97.1,1,23,3,766,0,0,0,766,483,483,766,0,283,0
Jason Kelce,6343,C,PHI,11,100.0,0,24,83.1,72.8,86.2,1,4,420,100.0,100.0,99.2,3,6,1,762,762,0,0,762,440,440,0,0,322,0
Jordan Mailata,66916,T,PHI,11,99.9,1,24,83.6,80.1,83.2,1,25,419,99.8,99.8,96.2,4,29,3,761,0,0,754,762,439,440,0,0,322,8
Luke Fortner,42028,C,JAX,11,100.0,0,15,46.6,59.6,42.2,2,10,433,100.0,100.0,97.9,3,15,3,758,758,0,0,758,462,462,0,0,296,0
Ikem Ekwonu,98286,T,CAR,11,100.0,2,5,62.7,56.5,76.5,5,15,477,100.0,100.0,96.4,9,27,7,758,0,0,758,758,511,511,0,0,247,0
Bradley Bozeman,27934,C,CAR,11,100.0,0,5,59.3,46.6,65.7,2,15,477,100.0,100.0,96.8,5,24,7,758,758,0,0,758,511,511,0,0,247,0
Taylor Moton,11819,T,CAR,11,100.0,0,5,69.1,72.0,64.1,0,33,477,100.0,100.0,96.3,4,34,1,758,0,0,0,758,511,511,0,758,247,0
Terence Steele,39461,T,DAL,11,100.0,1,9,50.7,44.2,59.4,8,21,437,100.0,100.0,95.3,5,35,6,754,0,0,0,754,463,463,0,752,291,1
Joel Bitonio,8670,G,CLV,10,100.0,1,8,68.0,75.7,59.0,1,18,408,100.0,100.0,97.4,3,20,1,753,0,753,0,753,439,439,0,0,314,0
Chris Lindstrom,46692,G,ATL,11,100.0,2,2,86.2,73.7,88.9,2,7,396,100.0,100.0,98.1,6,12,3,752,0,0,1,752,420,420,751,0,332,0
Drew Dalman,52270,C,ATL,11,100.0,2,2,82.9,52.9,90.4,3,16,396,100.0,100.0,97.1,4,21,2,752,752,0,0,752,420,420,0,0,332,0
Matthew Bergeron,99658,G,ATL,11,100.0,0,2,63.9,59.7,64.5,6,12,396,100.0,100.0,96.7,3,22,4,752,0,752,0,752,420,420,0,0,332,0
Jake Matthews,8641,T,ATL,11,100.0,1,2,71.3,76.8,65.0,3,13,396,100.0,100.0,97.0,5,20,4,752,0,0,738,752,420,420,0,0,332,14
Quenton Nelson,12954,G,IND,11,100.0,0,14,66.7,76.6,60.8,3,10,424,100.0,100.0,98.2,5,14,1,750,0,750,0,750,453,453,0,0,297,0
Trey Smith,62960,G,KC,11,100.0,2,16,72.6,68.5,74.2,4,18,467,100.0,100.0,97.6,8,22,0,744,0,0,0,744,497,497,743,0,247,0
Joe Thuney,10712,G,KC,11,100.0,0,16,70.8,80.9,63.4,4,17,467,100.0,100.0,97.3,2,23,2,743,0,736,7,743,497,497,0,0,246,0
Zion Johnson,99681,G,LAC,11,100.0,0,27,57.9,57.4,58.1,6,20,462,100.0,100.0,96.3,4,30,4,742,0,742,0,742,494,494,0,0,248,0
Jamaree Salyer,81656,G,LAC,11,100.0,0,27,59.3,63.3,55.9,4,14,462,100.0,100.0,97.0,2,23,5,742,0,0,0,742,494,494,742,0,248,0
Shaq Mason,9564,G,HST,11,100.0,0,13,66.2,69.3,64.3,0,18,433,100.0,100.0,97.5,4,20,2,742,0,0,0,742,463,463,742,0,279,0
Rashawn Slater,59971,T,LAC,11,100.0,1,27,72.7,81.0,57.5,6,24,462,100.0,100.0,96.5,5,31,1,742,0,0,742,742,494,494,0,0,248,0
Trey Pipkins III,91462,T,LAC,11,99.9,2,27,60.6,62.5,53.0,7,23,462,100.0,99.8,95.0,6,38,8,741,0,0,0,742,493,494,0,742,248,0
Landon Dickerson,41712,G,PHI,11,100.0,2,24,70.7,73.1,71.5,5,18,409,100.0,100.0,96.5,7,26,3,737,0,737,0,737,429,429,0,0,308,0
Creed Humphrey,59996,C,KC,11,100.0,0,16,79.0,76.4,78.4,1,7,467,100.0,100.0,98.5,3,11,3,737,736,0,0,737,497,497,0,0,240,0
