player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Wyatt Teller,46131,G,CLV,14,100.0,2,8,72.7,71.7,72.6,3,13,587,100.0,100.0,97.6,6,22,6,1045,0,1,0,1045,627,627,1044,0,418,0
Terence Steele,39461,T,DAL,14,100.0,1,9,52.4,46.3,60.9,9,29,568,100.0,100.0,95.4,7,45,7,982,0,0,0,982,610,610,0,980,372,1
Bradley Bozeman,27934,C,CAR,14,100.0,0,5,63.0,49.9,68.5,3,17,583,100.0,100.0,96.9,5,28,8,976,976,0,0,976,625,625,0,0,351,0
Taylor Moton,11819,T,CAR,14,100.0,0,5,72.1,75.6,64.6,0,37,583,100.0,100.0,96.7,4,38,1,976,0,0,0,976,625,625,0,976,351,0
Ikem Ekwonu,98286,T,CAR,14,100.0,2,5,62.3,59.2,69.8,6,21,583,100.0,100.0,96.3,10,35,8,976,0,0,976,976,625,625,0,0,351,0
Penei Sewell,81788,T,DET,14,99.9,1,11,91.3,80.1,93.4,4,10,532,99.8,99.8,98.5,7,15,1,972,0,0,142,973,558,559,0,830,414,0
Luke Fortner,42028,C,JAX,14,100.0,0,15,45.0,56.1,41.2,3,17,583,100.0,100.0,97.6,5,24,4,965,965,0,0,965,616,616,0,0,349,0
O'Cyrus Torrence,102821,G,BUF,14,100.0,1,4,57.7,53.9,60.4,3,27,549,100.0,100.0,96.9,6,32,2,961,0,0,0,961,588,588,961,0,373,0
Spencer Brown,42296,T,BUF,14,100.0,1,4,68.4,64.2,73.8,4,27,548,100.0,100.0,96.4,8,35,4,958,0,0,0,958,587,587,0,955,371,3
Jordan Mailata,66916,T,PHI,14,99.9,1,24,81.9,79.2,80.8,2,38,541,99.8,99.8,95.7,5,43,3,956,0,0,949,957,566,567,0,0,390,8
Erik McCoy,37347,C,NO,14,100.0,1,20,81.1,60.4,90.4,2,16,542,100.0,100.0,97.6,7,22,4,955,955,0,0,955,564,564,0,0,391,0
Jason Kelce,6343,C,PHI,14,100.0,0,24,79.9,73.7,83.4,1,6,542,100.0,100.0,99.2,5,8,1,955,955,0,0,955,567,567,0,0,388,0
Andrew Wylie,12333,T,WAS,14,100.0,1,32,70.1,67.6,67.9,6,25,639,100.0,100.0,96.2,4,40,9,951,0,0,0,951,675,675,0,948,276,3
Quenton Nelson,12954,G,IND,14,100.0,0,14,66.5,78.7,58.8,3,13,546,100.0,100.0,98.4,6,17,1,949,0,949,0,949,581,581,0,0,368,0
Steve Avila,77319,G,LA,14,100.0,0,26,56.8,65.2,51.2,6,21,535,100.0,100.0,97.1,2,29,2,948,0,948,0,948,575,575,0,0,373,0
Sam Cosmi,60114,G,WAS,14,100.0,0,32,79.4,71.5,79.9,4,22,637,100.0,100.0,97.8,3,27,1,947,0,0,0,947,672,672,947,0,275,0
Matthew Bergeron,99658,G,ATL,14,100.0,0,2,61.0,57.7,61.3,7,14,492,100.0,100.0,97.1,3,25,4,944,0,944,0,944,523,523,0,0,421,0
Trey Smith,62960,G,KC,14,100.0,2,16,70.8,62.5,74.2,5,26,592,100.0,100.0,97.0,8,33,2,943,0,0,0,943,633,633,942,0,310,0
Shaq Mason,9564,G,HST,14,100.0,0,13,66.2,70.4,63.9,0,22,541,100.0,100.0,97.4,5,25,3,943,0,0,0,943,582,582,943,0,361,0
Anton Harrison,122929,T,JAX,14,100.0,1,15,53.5,55.9,52.4,2,19,564,100.0,100.0,97.3,6,26,5,943,0,0,12,943,597,597,0,931,346,0
Joe Thuney,10712,G,KC,14,100.0,0,16,75.4,84.3,67.2,4,20,592,100.0,100.0,97.6,2,26,2,942,1,934,7,942,633,633,0,0,309,0
Coleman Shelton,39316,C,LA,14,100.0,1,26,62.6,52.1,69.3,8,18,532,100.0,100.0,97.2,6,28,2,940,940,0,0,940,572,572,0,0,368,0
John Simpson,41715,G,BLT,14,100.0,0,3,60.0,63.7,60.4,5,15,500,100.0,100.0,98.0,9,20,0,939,0,939,0,939,536,536,0,0,403,0
Zion Johnson,99681,G,LAC,14,100.0,0,27,56.9,59.7,55.8,7,20,584,100.0,100.0,97.0,6,31,4,936,0,936,0,936,618,618,0,0,318,0
Jamaree Salyer,81656,G,LAC,14,100.0,0,27,56.7,62.7,53.0,7,19,584,100.0,100.0,96.7,3,32,6,936,0,0,0,936,618,618,936,0,318,0
Rashawn Slater,59971,T,LAC,14,100.0,1,27,75.2,82.7,59.3,7,25,584,100.0,100.0,96.7,5,35,3,936,0,0,936,936,618,618,0,0,318,0
Darnell Wright,98480,T,CHI,14,100.0,0,6,61.2,62.3,64.6,3,33,522,100.0,100.0,95.2,10,43,7,936,0,0,0,936,545,545,0,932,391,4
Creed Humphrey,59996,C,KC,14,100.0,0,16,80.5,76.7,81.3,2,8,592,100.0,100.0,98.5,5,14,4,936,934,1,0,936,633,633,0,0,303,0
Trey Pipkins III,91462,T,LAC,14,99.9,2,27,58.8,63.6,47.0,8,31,584,100.0,99.8,95.1,7,48,9,935,0,0,0,936,617,618,0,936,318,0
Will Fries,41530,G,IND,14,100.0,1,14,63.8,63.4,65.1,4,20,537,100.0,100.0,97.0,9,28,4,933,0,0,0,933,572,572,933,0,361,0
Connor McGovern,41714,G,BUF,14,100.0,1,4,56.8,73.4,46.4,3,15,549,100.0,100.0,98.2,4,19,1,933,0,933,0,933,588,588,0,0,345,0
Landon Dickerson,41712,G,PHI,14,100.0,2,24,69.2,75.1,68.4,5,25,530,100.0,100.0,96.6,9,33,3,931,2,929,0,931,555,555,0,0,376,0
Dion Dawkins,11818,T,BUF,14,100.0,3,4,74.4,76.8,68.4,7,22,548,100.0,100.0,97.2,9,30,1,928,0,0,927,928,587,587,0,0,341,1
Mitch Morse,9482,C,BUF,14,100.0,1,4,65.8,69.8,64.6,2,22,547,100.0,100.0,97.6,3,25,1,928,928,0,0,928,586,586,0,0,342,0
Jawaan Taylor,41665,T,KC,14,99.9,1,16,49.1,67.2,39.5,6,27,583,99.8,99.8,96.5,18,37,4,927,0,0,0,928,624,625,0,921,303,6
Kevin Zeitler,7032,G,BLT,14,100.0,1,3,69.7,81.3,61.1,1,15,497,100.0,100.0,98.0,4,18,2,925,0,0,0,925,533,533,925,0,392,0
