player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Jordan Mailata,66916,T,PHI,7,100.0,1,24,85.9,81.6,86.3,1,17,281,100.0,100.0,96.4,3,19,1,515,0,0,511,515,294,294,0,0,221,4
Jason Kelce,6343,C,PHI,7,100.0,0,24,74.8,69.0,73.5,1,2,281,100.0,100.0,99.5,0,3,0,515,515,0,0,515,294,294,0,0,221,0
Erik McCoy,37347,C,NO,7,100.0,1,20,74.6,55.9,83.2,2,7,302,100.0,100.0,97.5,4,12,3,512,512,0,0,512,316,316,0,0,196,0
Landon Dickerson,41712,G,PHI,7,100.0,2,24,71.3,72.6,73.1,3,10,270,100.0,100.0,97.2,6,14,1,490,0,490,0,490,283,283,0,0,207,0
Quenton Nelson,12954,G,IND,7,100.0,0,14,67.5,81.7,60.8,2,7,279,100.0,100.0,98.4,3,9,0,488,0,488,0,488,297,297,0,0,191,0
Penei Sewell,81788,T,DET,7,100.0,1,11,81.1,84.2,77.0,0,3,273,100.0,100.0,99.5,6,3,0,486,0,0,136,486,284,284,0,350,202,0
Frank Ragnow,39137,C,DET,7,100.0,0,11,77.5,70.2,78.6,2,7,273,100.0,100.0,98.4,2,9,0,486,486,0,0,486,284,284,0,0,202,0
Trey Smith,62960,G,KC,7,100.0,1,16,62.8,63.6,64.4,3,10,301,100.0,100.0,97.8,5,13,0,485,0,0,0,485,319,319,484,0,166,0
Joe Thuney,10712,G,KC,7,100.0,0,16,74.4,82.8,69.0,2,11,301,100.0,100.0,97.8,2,13,0,484,0,477,7,484,319,319,0,0,165,0
Luke Fortner,42028,C,JAX,7,100.0,0,15,52.0,56.4,52.2,2,6,283,100.0,100.0,97.9,2,10,2,483,483,0,0,483,299,299,0,0,184,0
Drew Dalman,52270,C,ATL,7,100.0,1,2,82.5,57.1,90.1,3,10,261,100.0,100.0,97.1,3,14,1,482,482,0,0,482,276,276,0,0,206,0
Matthew Bergeron,99658,G,ATL,7,100.0,0,2,53.4,54.7,53.1,6,7,261,100.0,100.0,97.1,2,14,1,482,0,482,0,482,276,276,0,0,206,0
Jake Matthews,8641,T,ATL,7,100.0,0,2,73.3,74.5,69.1,1,9,261,100.0,100.0,96.6,3,14,4,482,0,0,469,482,276,276,0,0,206,13
Chris Lindstrom,46692,G,ATL,7,100.0,2,2,84.5,69.9,85.6,2,4,261,100.0,100.0,98.1,3,8,2,482,0,0,1,482,276,276,481,0,206,0
Steve Avila,77319,G,LA,7,100.0,0,26,60.2,60.0,59.5,3,14,282,100.0,100.0,96.3,1,19,2,479,0,479,0,479,302,302,0,0,177,0
Creed Humphrey,59996,C,KC,7,100.0,0,16,71.4,74.2,67.3,1,3,301,100.0,100.0,98.3,0,7,3,478,477,0,0,478,319,319,0,0,159,0
Donovan Smith,9467,T,KC,7,100.0,2,16,53.7,60.5,38.7,6,21,299,100.0,100.0,95.5,5,27,0,474,0,0,473,474,317,317,0,0,157,0
Coleman Shelton,39316,C,LA,7,100.0,1,26,56.9,38.9,65.2,5,11,279,100.0,100.0,96.8,3,17,1,474,474,0,0,474,299,299,0,0,175,0
Will Fries,41530,G,IND,7,100.0,1,14,65.9,67.9,66.3,1,12,270,100.0,100.0,97.2,6,14,1,473,0,0,0,473,288,288,473,0,185,0
Rob Havenstein,9490,T,LA,7,100.0,0,26,75.2,66.0,78.3,1,10,277,100.0,100.0,97.7,1,12,1,473,0,0,0,473,297,297,0,473,176,0
Jawaan Taylor,41665,T,KC,7,100.0,1,16,49.4,61.4,47.9,5,12,293,100.0,100.0,96.8,11,18,1,470,0,0,0,470,311,311,0,466,159,3
John Simpson,41715,G,BLT,7,100.0,0,3,54.5,53.2,56.8,3,8,249,100.0,100.0,97.8,4,11,0,469,0,469,0,469,268,268,0,0,201,0
Andrew Wylie,12333,T,WAS,7,100.0,1,32,65.2,64.7,64.6,4,14,314,100.0,100.0,95.9,4,22,4,466,0,0,0,466,337,337,0,463,129,3
Nick Gates,29476,C,WAS,7,100.0,0,32,60.6,56.5,67.1,5,9,314,100.0,100.0,96.2,4,19,5,466,466,0,0,466,337,337,0,0,129,0
O'Cyrus Torrence,102821,G,BUF,7,100.0,1,4,58.7,60.6,60.3,1,10,273,100.0,100.0,97.6,4,12,1,465,0,0,0,465,294,294,465,0,171,0
Kevin Zeitler,7032,G,BLT,7,100.0,0,3,66.5,69.8,61.5,1,10,247,100.0,100.0,97.0,1,13,2,464,0,0,0,464,266,266,464,0,198,0
Spencer Brown,42296,T,BUF,7,100.0,0,4,69.7,68.8,71.7,3,11,272,100.0,100.0,97.1,3,15,1,462,0,0,0,462,293,293,0,459,169,3
Sam Cosmi,60114,G,WAS,7,100.0,0,32,68.1,69.1,62.9,3,9,312,100.0,100.0,97.8,2,13,1,462,0,0,0,462,334,334,462,0,128,0
Anton Harrison,122929,T,JAX,7,100.0,0,15,56.7,54.9,56.2,0,6,264,100.0,100.0,97.3,2,10,4,461,0,0,3,461,280,280,0,458,181,0
Paris Johnson Jr.,129749,T,ARZ,7,100.0,4,1,53.5,60.7,47.1,4,11,258,100.0,100.0,96.3,7,17,2,457,0,0,0,457,280,280,0,457,177,0
Will Hernandez,46180,G,ARZ,7,100.0,0,1,67.5,66.0,65.9,4,8,258,100.0,100.0,97.3,1,13,1,457,0,0,0,457,280,280,457,0,177,0
David Andrews,9948,C,NE,7,100.0,1,19,65.7,50.8,71.6,2,8,272,100.0,100.0,97.8,1,11,1,454,454,0,0,454,286,286,0,0,168,0
Lane Johnson,7786,T,PHI,7,100.0,0,24,78.5,79.2,73.2,2,8,239,100.0,100.0,97.9,1,10,0,454,0,0,3,454,251,251,0,451,203,0
Ed Ingram,59819,G,MIN,7,100.0,1,18,64.3,56.3,67.2,10,10,295,100.0,100.0,95.3,3,24,4,452,0,0,0,452,317,317,452,0,135,0
Brian O'Neill,46854,T,MIN,7,100.0,0,18,80.6,73.2,87.5,2,11,295,100.0,100.0,97.5,5,14,1,452,0,0,0,452,317,317,0,452,135,0
Wyatt Teller,46131,G,CLV,6,100.0,1,8,67.8,70.7,67.9,2,4,240,100.0,100.0,97.5,3,9,3,452,0,1,0,452,258,258,451,0,194,0
Jedrick Wills Jr.,58467,T,CLV,6,100.0,0,8,52.1,58.3,51.0,5,16,240,100.0,100.0,94.8,4,23,2,452,0,0,449,452,258,258,0,0,194,3
Hjalte Froholdt,44959,C,ARZ,7,100.0,0,1,55.3,55.3,59.3,3,7,252,100.0,100.0,98.0,5,10,0,450,450,0,0,450,274,274,0,0,176,0
Spencer Burford,81920,G,SF,7,100.0,0,28,47.8,21.4,61.5,0,16,214,100.0,100.0,95.8,5,17,1,449,0,0,0,449,232,232,449,0,217,0
Connor McGovern,41714,G,BUF,7,100.0,1,4,59.4,77.7,48.7,0,8,273,100.0,100.0,98.2,2,9,1,448,0,448,0,448,294,294,0,0,154,0
Colton McKivitz,29314,T,SF,7,100.0,1,28,57.4,58.5,54.5,2,10,214,100.0,100.0,94.9,2,17,5,445,0,0,0,445,232,232,0,445,213,0
Darnell Wright,98480,T,CHI,7,100.0,0,6,65.0,57.2,75.6,1,17,252,100.0,100.0,94.4,4,23,5,445,0,0,0,445,259,259,0,445,186,0
Saahdiq Charles,59820,G,WAS,7,100.0,0,32,59.1,62.2,56.4,2,16,297,100.0,100.0,96.0,3,21,3,444,0,444,0,444,319,319,0,0,125,0
Dion Dawkins,11818,T,BUF,7,100.0,1,4,73.9,77.5,66.0,2,9,272,100.0,100.0,98.0,3,11,0,443,0,0,442,443,293,293,0,0,150,1
Andre James,47058,C,LV,7,100.0,0,23,71.7,70.9,73.8,2,5,263,100.0,100.0,98.3,2,8,1,443,443,0,0,443,283,283,0,0,160,0
Kolton Miller,47013,T,LV,7,100.0,0,23,83.0,85.7,73.5,1,5,263,100.0,100.0,97.7,1,9,3,443,0,0,442,443,283,283,0,0,160,1
Dylan Parham,60953,G,LV,7,100.0,0,23,68.9,71.5,65.7,2,6,263,100.0,100.0,98.1,3,9,1,443,0,443,0,443,283,283,0,0,160,0
Mitch Morse,9482,C,BUF,7,100.0,0,4,62.6,63.8,61.9,2,14,271,100.0,100.0,96.7,1,17,1,443,443,0,0,443,292,292,0,0,151,0
Kaleb McGary,46912,T,ATL,7,100.0,1,2,68.6,61.4,73.3,2,6,240,100.0,100.0,97.1,2,11,3,442,0,0,0,442,254,254,1,441,188,0
Greg Van Roten,7746,G,LV,7,100.0,0,23,72.0,75.9,65.0,1,7,262,100.0,100.0,97.7,0,10,2,441,0,0,0,441,282,282,441,0,159,0
Austin Jackson,60816,T,MIA,7,100.0,1,17,58.6,66.9,51.3,2,7,247,100.0,100.0,97.8,3,10,1,438,0,0,0,438,259,259,0,437,179,1
Jake Brendel,11117,C,SF,7,100.0,0,28,58.3,41.6,63.9,1,11,213,100.0,100.0,97.2,1,12,0,434,434,0,0,434,231,231,0,0,203,0
Taylor Moton,11819,T,CAR,6,100.0,0,5,63.8,66.8,59.0,0,19,271,100.0,100.0,96.1,2,20,1,427,0,0,0,427,291,291,0,427,136,0
Ikem Ekwonu,98286,T,CAR,6,100.0,2,5,59.8,62.3,68.3,3,7,271,100.0,100.0,97.0,8,13,3,427,0,0,427,427,291,291,0,0,136,0
Bradley Bozeman,27934,C,CAR,6,100.0,0,5,59.5,40.8,65.8,1,10,271,100.0,100.0,97.2,2,13,2,427,427,0,0,427,291,291,0,0,136,0
Robert Hunt,46139,G,MIA,7,100.0,0,17,75.1,76.6,71.4,1,2,246,100.0,100.0,99.4,1,3,0,426,0,0,0,426,258,258,426,0,168,0
Dawand Jones,101550,T,CLV,6,100.0,0,8,63.5,74.9,51.2,1,8,220,100.0,100.0,97.5,2,10,1,424,0,0,0,424,237,237,1,423,187,0
Cody Whitehair,10690,G,CHI,7,100.0,0,6,43.1,51.7,41.5,4,7,240,100.0,100.0,96.9,1,13,2,423,87,336,0,423,247,247,0,0,176,0
Aaron Banks,59983,G,SF,7,100.0,0,28,49.6,51.7,51.9,2,7,204,100.0,100.0,97.8,2,9,0,417,0,417,0,417,221,221,0,0,196,0
Charles Leno Jr.,8880,T,WAS,6,100.0,1,32,73.1,78.1,62.2,2,10,285,100.0,100.0,97.2,5,14,2,415,0,0,415,415,307,307,0,0,108,0
D.J. Humphries,9457,T,ARZ,7,100.0,0,1,55.6,59.9,55.8,3,9,231,100.0,100.0,96.1,6,15,3,415,0,0,414,415,251,251,0,0,164,1
Rashawn Slater,59971,T,LAC,6,100.0,0,27,75.3,82.7,63.8,3,11,248,100.0,100.0,96.8,3,15,1,414,0,0,414,414,269,269,0,0,145,0
Ben Powers,41482,G,DEN,7,100.0,0,10,63.2,65.8,58.6,0,10,247,100.0,100.0,98.0,1,10,0,414,0,414,0,414,269,269,0,0,145,0
Jamaree Salyer,81656,G,LAC,6,100.0,0,27,58.2,57.8,55.1,2,8,248,100.0,100.0,97.2,0,12,2,414,0,0,0,414,269,269,414,0,145,0
Zion Johnson,99681,G,LAC,6,100.0,0,27,60.0,58.2,62.6,3,7,248,100.0,100.0,97.2,4,12,2,414,0,414,0,414,269,269,0,0,145,0
