player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te
Wyatt Teller,46131,G,CLV,12,100.0,2,8,74.6,73.6,73.8,2,13,491,100.0,100.0,97.7,5,19,4,900,0,1,0,900,528,528,899,0,372,0
Andrew Wylie,12333,T,WAS,13,100.0,1,32,69.0,67.1,66.5,5,25,598,100.0,100.0,96.0,4,39,9,891,0,0,0,891,631,631,0,888,260,3
Sam Cosmi,60114,G,WAS,13,100.0,0,32,75.8,69.2,75.7,4,22,596,100.0,100.0,97.7,3,27,1,887,0,0,0,887,628,628,887,0,259,0
Ethan Pocic,11813,C,CLV,12,100.0,1,8,72.4,71.8,70.9,2,10,463,100.0,100.0,98.5,4,13,1,855,855,0,0,855,498,498,0,0,357,0
Paris Johnson Jr.,129749,T,ARZ,13,100.0,5,1,55.4,61.2,49.6,8,20,481,100.0,100.0,95.6,11,35,7,848,0,0,0,848,524,524,0,848,324,0
Erik McCoy,37347,C,NO,12,100.0,1,20,79.2,57.5,90.2,2,15,485,100.0,100.0,97.4,7,21,4,843,843,0,0,843,505,505,0,0,338,0
Terence Steele,39461,T,DAL,12,100.0,1,9,50.2,43.5,60.2,9,25,484,100.0,100.0,95.2,6,40,6,843,0,0,0,843,520,520,0,841,323,1
Penei Sewell,81788,T,DET,12,100.0,1,11,90.0,80.4,91.4,4,7,458,100.0,100.0,98.6,6,12,1,842,0,0,136,842,481,481,0,706,361,0
Hjalte Froholdt,44959,C,ARZ,13,100.0,0,1,56.8,56.1,61.1,4,14,475,100.0,100.0,97.7,8,20,2,841,841,0,0,841,518,518,0,0,323,0
Charles Leno Jr.,8880,T,WAS,12,100.0,1,32,71.9,76.9,62.6,5,26,569,100.0,100.0,96.7,9,34,3,837,0,0,837,837,601,601,0,0,236,0
Jason Kelce,6343,C,PHI,12,100.0,0,24,80.0,74.5,82.7,1,4,476,100.0,100.0,99.3,4,6,1,834,834,0,0,834,499,499,0,0,335,0
Jordan Mailata,66916,T,PHI,12,99.9,1,24,83.0,79.6,82.1,2,34,475,99.8,99.8,95.6,4,39,3,833,0,0,826,834,498,499,0,0,335,8
Bradley Bozeman,27934,C,CAR,12,100.0,0,5,59.4,48.7,64.4,2,15,512,100.0,100.0,97.0,5,24,7,830,830,0,0,830,549,549,0,0,281,0
Ikem Ekwonu,98286,T,CAR,12,100.0,2,5,62.6,57.6,73.3,5,18,512,100.0,100.0,96.4,9,30,7,830,0,0,830,830,549,549,0,0,281,0
Taylor Moton,11819,T,CAR,12,100.0,0,5,69.8,72.2,64.9,0,36,512,100.0,100.0,96.3,4,37,1,830,0,0,0,830,549,549,0,830,281,0
Luke Fortner,42028,C,JAX,12,100.0,0,15,46.1,59.4,42.3,2,13,479,100.0,100.0,97.8,4,18,3,827,827,0,0,827,509,509,0,0,318,0
Will Hernandez,46180,G,ARZ,13,100.0,0,1,68.0,69.3,63.9,5,15,468,100.0,100.0,97.2,1,23,3,827,0,0,0,827,510,510,827,0,317,0
Joel Bitonio,8670,G,CLV,11,100.0,1,8,67.0,69.5,60.4,1,21,454,100.0,100.0,97.1,4,24,2,824,0,824,0,824,487,487,0,0,337,0
Quenton Nelson,12954,G,IND,12,100.0,0,14,66.8,77.5,60.2,3,12,471,100.0,100.0,98.2,5,16,1,821,0,821,0,821,502,502,0,0,319,0
Matthew Bergeron,99658,G,ATL,12,100.0,0,2,63.1,57.3,64.2,7,14,427,100.0,100.0,96.6,3,25,4,820,0,820,0,820,453,453,0,0,367,0
Jake Matthews,8641,T,ATL,12,100.0,1,2,70.7,77.6,63.1,3,14,427,100.0,100.0,96.8,5,22,5,820,0,0,806,820,453,453,0,0,367,14
Drew Dalman,52270,C,ATL,12,100.0,2,2,84.7,53.2,91.0,5,17,427,100.0,100.0,97.0,5,24,2,820,820,0,0,820,453,453,0,0,367,0
Chris Lindstrom,46692,G,ATL,12,100.0,2,2,89.7,75.6,90.6,2,7,427,100.0,100.0,98.2,6,12,3,820,0,0,1,820,453,453,819,0,367,0
O'Cyrus Torrence,102821,G,BUF,12,100.0,1,4,58.1,54.4,61.6,3,24,482,100.0,100.0,97.0,6,28,1,817,0,0,0,817,515,515,817,0,302,0
Spencer Brown,42296,T,BUF,12,100.0,1,4,65.9,68.4,65.2,4,21,481,100.0,100.0,96.8,7,28,3,814,0,0,0,814,514,514,0,811,300,3
Trey Smith,62960,G,KC,12,100.0,2,16,73.3,67.5,75.5,4,20,506,100.0,100.0,97.6,8,24,0,812,0,0,0,812,541,541,811,0,271,0
Joe Thuney,10712,G,KC,12,100.0,0,16,72.5,82.4,64.8,4,18,506,100.0,100.0,97.4,2,24,2,811,0,804,7,811,541,541,0,0,270,0
Shaq Mason,9564,G,HST,12,100.0,0,13,65.6,71.1,62.2,0,18,468,100.0,100.0,97.4,4,21,3,810,0,0,0,810,501,501,810,0,309,0
Landon Dickerson,41712,G,PHI,12,100.0,2,24,70.5,74.0,70.2,5,21,465,100.0,100.0,96.6,7,29,3,809,0,809,0,809,488,488,0,0,321,0
Creed Humphrey,59996,C,KC,12,100.0,0,16,80.2,77.3,80.8,2,8,506,100.0,100.0,98.4,4,13,3,805,804,0,0,805,541,541,0,0,264,0
Anton Harrison,122929,T,JAX,12,100.0,1,15,55.9,58.0,54.4,1,14,460,100.0,100.0,97.3,5,20,5,805,0,0,10,805,490,490,0,795,315,0
Rashawn Slater,59971,T,LAC,12,100.0,1,27,72.6,80.7,57.5,6,25,500,100.0,100.0,96.7,5,32,1,803,0,0,803,803,532,532,0,0,271,0
Zion Johnson,99681,G,LAC,12,100.0,0,27,54.8,54.9,56.0,7,20,500,100.0,100.0,96.5,5,31,4,803,0,803,0,803,532,532,0,0,271,0
Jamaree Salyer,81656,G,LAC,12,100.0,0,27,58.2,64.5,54.7,5,14,500,100.0,100.0,97.1,3,24,5,803,0,0,0,803,532,532,803,0,271,0
Trey Pipkins III,91462,T,LAC,12,99.9,2,27,60.9,64.4,51.0,7,23,500,100.0,99.8,95.4,6,38,8,802,0,0,0,803,531,532,0,803,271,0
Will Fries,41530,G,IND,12,100.0,1,14,66.0,65.6,66.6,4,17,462,100.0,100.0,97.3,8,23,2,802,0,0,0,802,493,493,802,0,309,0
Ed Ingram,59819,G,MIN,12,100.0,1,18,61.4,59.9,60.8,12,19,496,100.0,100.0,96.1,4,35,4,801,0,0,0,801,533,533,801,0,268,0
Brian O'Neill,46854,T,MIN,12,100.0,0,18,74.7,73.1,73.1,2,22,496,100.0,100.0,96.8,7,28,4,801,0,0,0,801,533,533,0,801,268,0
John Simpson,41715,G,BLT,12,100.0,0,3,60.3,64.1,59.4,5,10,415,100.0,100.0,98.2,7,15,0,797,0,797,0,797,450,450,0,0,347,0
Jawaan Taylor,41665,T,KC,12,100.0,1,16,52.5,67.2,46.1,4,23,498,100.0,100.0,96.7,16,30,3,797,0,0,0,797,533,533,0,792,264,4
Connor McGovern,41714,G,BUF,12,100.0,1,4,58.4,74.2,48.0,0,14,482,100.0,100.0,98.3,4,15,1,796,0,796,0,796,515,515,0,0,281,0
Steve Avila,77319,G,LA,12,100.0,0,26,60.4,64.9,56.4,5,18,454,100.0,100.0,97.0,2,25,2,796,0,796,0,796,489,489,0,0,307,0
George Fant,11282,T,HST,12,100.0,0,13,65.3,73.2,53.9,3,20,453,100.0,100.0,97.2,3,24,1,795,0,0,0,795,486,486,0,795,309,0
Darnell Wright,98480,T,CHI,12,100.0,0,6,60.6,62.3,63.6,1,31,437,100.0,100.0,95.0,9,38,6,793,0,0,0,793,454,454,0,790,339,3
Mitch Morse,9482,C,BUF,12,100.0,0,4,66.6,70.8,64.4,2,18,480,100.0,100.0,97.7,2,21,1,791,791,0,0,791,513,513,0,0,278,0
Dion Dawkins,11818,T,BUF,12,100.0,3,4,76.2,76.6,72.1,5,20,481,100.0,100.0,97.2,8,26,1,791,0,0,790,791,514,514,0,0,277,1
Coleman Shelton,39316,C,LA,12,100.0,1,26,60.5,47.8,67.8,7,17,451,100.0,100.0,96.9,5,26,2,788,788,0,0,788,486,486,0,0,302,0
Kevin Zeitler,7032,G,BLT,12,100.0,1,3,70.1,81.4,61.9,1,12,412,100.0,100.0,97.9,4,15,2,783,0,0,0,783,447,447,783,0,336,0
Luke Goedeke,77548,T,TB,12,100.0,3,30,72.7,71.0,73.4,4,20,464,100.0,100.0,96.6,10,28,4,777,0,0,0,777,499,499,0,775,278,2
Cody Mauch,66637,G,TB,12,100.0,1,30,46.0,52.2,40.0,4,24,464,100.0,100.0,95.7,4,34,6,777,0,0,0,777,499,499,777,0,278,0
Robert Hainsey,59980,C,TB,12,100.0,1,30,54.6,57.6,53.9,2,18,464,100.0,100.0,97.4,5,22,2,777,777,0,0,777,499,499,0,0,278,0
Tristan Wirfs,64818,T,TB,12,100.0,0,30,78.9,82.9,70.3,4,10,462,100.0,100.0,97.6,5,18,4,774,0,0,774,774,497,497,0,0,277,0
David Andrews,9948,C,NE,12,100.0,1,19,75.5,55.6,81.8,2,11,454,100.0,100.0,97.7,1,17,4,771,771,0,0,771,471,471,0,0,300,0
Austin Jackson,60816,T,MIA,12,100.0,1,17,67.3,70.0,63.2,2,9,431,100.0,100.0,98.3,6,13,2,771,0,0,0,771,453,453,0,770,318,1
Josh Myers,59992,C,GB,12,100.0,1,12,64.7,67.1,61.1,3,8,450,100.0,100.0,98.1,3,14,3,764,764,0,0,764,477,477,0,0,287,0
Zach Tom,55443,T,GB,12,100.0,1,12,78.1,74.4,77.3,2,23,453,100.0,100.0,96.8,3,27,2,760,4,0,0,760,480,480,0,756,280,0
Jonah Williams,41651,T,CIN,12,100.0,1,7,62.8,60.8,58.6,7,16,498,100.0,100.0,96.3,2,30,7,756,0,0,0,756,522,522,0,756,234,0
Cordell Volson,30614,G,CIN,12,100.0,1,7,56.0,36.0,67.0,5,22,498,100.0,100.0,96.5,2,31,4,756,0,756,0,756,522,522,0,0,234,0
Alex Cappa,66578,G,CIN,12,100.0,0,7,64.0,60.3,66.4,6,16,498,100.0,100.0,97.4,4,24,2,756,0,0,0,756,522,522,756,0,234,0
Ted Karras,10855,C,CIN,12,100.0,0,7,69.0,66.2,69.2,3,8,498,100.0,100.0,97.7,1,17,6,756,756,0,0,756,522,522,0,0,234,0
Donovan Smith,9467,T,KC,12,100.0,4,16,55.4,60.3,45.0,7,33,474,100.0,100.0,95.4,9,42,2,749,0,0,748,749,506,506,0,0,243,0
Mason Cole,45547,C,PIT,12,100.0,0,25,56.4,36.9,64.3,4,17,416,100.0,100.0,97.0,2,23,2,748,748,0,0,748,443,443,0,0,305,0
Colton McKivitz,29314,T,SF,12,100.0,1,28,59.2,59.3,55.5,3,21,378,100.0,100.0,95.2,2,30,6,747,0,0,0,747,405,405,0,747,342,0
Laken Tomlinson,9461,G,NYJ,12,100.0,0,22,59.0,62.9,54.6,4,26,486,100.0,100.0,95.9,2,35,5,747,0,747,0,747,514,514,0,0,233,0
Ben Powers,41482,G,DEN,12,100.0,0,10,60.0,62.8,56.9,0,18,413,100.0,100.0,97.6,2,19,1,743,0,742,0,743,448,448,0,0,295,0
Garett Bolles,11775,T,DEN,12,100.0,0,10,75.1,83.2,63.9,2,15,413,100.0,100.0,97.5,5,19,2,743,0,0,731,743,448,448,0,0,295,11
Brandon Scherff,9438,G,JAX,12,100.0,0,15,65.5,79.1,59.8,1,10,441,100.0,100.0,98.3,4,13,2,742,0,0,0,742,469,469,742,0,273,0
Quinn Meinerz,112915,G,DEN,12,100.0,0,10,82.9,64.8,86.1,5,13,412,100.0,100.0,97.8,1,18,0,742,0,0,0,742,447,447,741,0,295,0
Mike McGlinchey,46275,T,DEN,12,100.0,1,10,64.0,61.0,71.6,7,30,411,100.0,100.0,94.3,8,42,5,741,0,0,0,741,446,446,0,738,295,2
Aaron Brewer,46014,C,TEN,12,100.0,0,31,70.7,47.8,80.3,7,14,403,100.0,100.0,96.7,5,24,3,741,740,0,0,741,441,441,0,0,300,0
Lloyd Cushenberry III,41924,C,DEN,12,100.0,0,10,71.1,77.3,70.7,3,5,411,100.0,100.0,99.0,5,8,0,740,739,0,0,740,446,446,0,0,294,0
Orlando Brown Jr.,46227,T,CIN,12,100.0,0,7,61.5,61.2,55.4,7,35,487,100.0,100.0,94.9,2,46,4,739,0,0,739,739,511,511,0,0,228,0
Cesar Ruiz,59857,G,NO,11,100.0,0,20,51.1,56.5,47.4,2,15,416,100.0,100.0,97.0,2,21,4,739,0,0,0,739,433,433,725,14,306,0
Jake Brendel,11117,C,SF,12,100.0,0,28,61.3,46.9,65.6,3,18,377,100.0,100.0,97.2,1,21,0,736,736,0,0,736,404,404,0,0,332,0
Jon Runyan,36661,G,GB,12,100.0,1,12,51.9,61.4,48.3,6,10,432,100.0,100.0,97.7,6,18,2,735,0,0,0,735,459,459,735,0,276,0
Ryan Ramczyk,11787,T,NO,11,100.0,1,20,75.1,73.0,71.3,2,17,415,100.0,100.0,96.7,4,23,4,735,0,0,0,735,431,431,0,734,304,1
Andre James,47058,C,LV,12,100.0,0,23,70.8,69.9,71.0,4,9,426,100.0,100.0,97.8,3,16,3,732,732,0,0,732,450,450,0,0,282,0
D.J. Humphries,9457,T,ARZ,12,100.0,0,1,57.1,65.1,50.1,4,15,413,100.0,100.0,96.7,8,23,4,732,0,0,731,732,450,450,0,0,282,1
Greg Van Roten,7746,G,LV,12,100.0,0,23,76.4,79.4,69.3,1,10,425,100.0,100.0,98.0,0,14,3,730,0,0,0,730,449,449,730,0,281,0
Dylan Parham,60953,G,LV,12,100.0,0,23,60.9,65.8,56.7,2,16,425,100.0,100.0,97.6,4,19,1,729,0,729,0,729,449,449,0,0,280,0
Kaleb McGary,46912,T,ATL,12,99.9,1,2,73.4,68.5,74.1,2,8,380,99.7,99.8,97.6,3,14,4,726,0,0,0,727,403,404,1,724,323,2
Graham Glasgow,10729,G,DET,11,100.0,0,11,74.2,58.0,77.7,6,19,401,100.0,100.0,96.6,1,26,1,725,124,75,0,725,420,420,526,0,305,0
Frank Ragnow,39137,C,DET,11,100.0,0,11,84.2,74.5,85.3,3,9,403,100.0,100.0,98.5,3,12,0,718,718,0,0,718,423,423,0,0,295,0
Isaac Seumalo,10713,G,PIT,12,100.0,0,25,66.8,65.1,65.1,4,15,398,100.0,100.0,97.6,1,19,0,717,0,717,0,717,425,425,0,0,292,0
Dawand Jones,101550,T,CLV,11,100.0,0,8,64.7,73.0,53.5,3,15,391,100.0,100.0,96.9,2,21,3,712,0,0,0,712,419,419,1,710,293,1
Lane Johnson,7786,T,PHI,11,100.0,0,24,79.7,79.5,74.8,2,19,396,100.0,100.0,96.8,2,23,2,707,0,0,6,707,417,417,0,701,290,0
Taylor Decker,10650,T,DET,10,100.0,0,11,74.8,80.5,66.1,4,17,387,100.0,100.0,96.5,6,24,3,706,0,0,706,706,405,405,0,0,301,0
Tyler Smith,98385,G,DAL,10,100.0,3,9,78.8,62.1,90.4,2,11,418,100.0,100.0,98.2,10,14,1,698,0,697,0,698,449,449,0,0,249,0
Evan Brown,38709,C,SEA,11,100.0,1,29,54.2,64.9,54.1,2,13,424,100.0,100.0,97.5,6,18,3,694,656,38,0,694,460,460,0,0,234,0
Tyler Biadasz,41178,C,DAL,11,100.0,0,9,61.3,53.0,62.8,2,16,410,100.0,100.0,97.1,1,21,3,693,693,0,0,693,439,439,0,0,254,0
Ben Bredeson,27305,G,NYG,11,100.0,1,21,43.7,43.2,44.6,0,21,407,100.0,100.0,96.4,4,25,4,693,279,187,0,693,431,431,227,0,262,0
Bernhard Raimann,77948,T,IND,10,100.0,1,14,79.7,80.1,69.7,4,17,414,100.0,100.0,97.0,2,23,2,691,0,0,687,691,436,436,0,0,255,4
Spencer Burford,81920,G,SF,11,100.0,1,28,50.3,24.6,63.6,1,21,345,100.0,100.0,95.7,8,26,4,689,0,0,0,689,371,371,689,0,318,0
Zack Martin,8651,G,DAL,11,100.0,1,9,72.4,72.8,69.9,6,9,411,100.0,100.0,97.4,2,18,3,685,0,0,0,685,440,440,685,0,245,0
Alaric Jackson,40972,T,LA,11,100.0,0,26,59.1,60.2,53.7,6,24,384,100.0,100.0,95.8,2,31,1,679,0,0,679,679,413,413,0,0,266,0
Daniel Brunskill,34807,G,TEN,11,100.0,0,31,67.8,67.8,63.4,4,16,359,100.0,100.0,96.7,1,22,2,676,0,0,0,676,393,393,676,0,283,0
Rob Havenstein,9490,T,LA,10,100.0,1,26,77.0,64.4,83.0,2,18,381,100.0,100.0,97.1,3,21,1,667,0,0,0,667,410,410,0,667,257,0
Lucas Patrick,11435,C,CHI,12,100.0,1,6,49.6,41.6,58.5,1,18,382,100.0,100.0,97.5,7,19,0,666,666,0,0,666,395,395,0,0,271,0
Christian Darrisaw,77373,T,MIN,10,100.0,0,18,85.0,83.9,79.3,10,6,397,100.0,100.0,97.2,2,19,3,662,0,0,662,662,429,429,0,0,233,0
Damien Lewis,81532,G,SEA,11,100.0,0,29,62.4,62.1,63.8,1,18,386,100.0,100.0,96.8,4,22,3,640,0,640,0,640,419,419,0,0,221,0
Cody Whitehair,10690,G,CHI,11,100.0,0,6,43.5,56.0,40.7,4,9,358,100.0,100.0,97.3,2,16,3,635,87,548,0,635,371,371,0,0,264,0
Mekhi Becton,59818,T,NYJ,11,100.0,3,22,59.9,70.6,52.9,5,21,404,100.0,100.0,95.3,9,32,6,633,0,0,532,633,425,425,0,101,208,0
Tyler Linderbaum,82291,C,BLT,10,100.0,0,3,75.9,74.6,75.7,1,10,334,100.0,100.0,98.4,3,11,0,632,632,0,0,632,364,364,0,0,268,0
Dan Moore Jr.,60120,T,PIT,11,100.0,1,25,51.2,38.5,58.9,7,23,351,100.0,100.0,94.3,1,35,5,630,0,0,625,630,374,374,0,4,256,1
James Daniels,45576,G,PIT,10,100.0,1,25,66.9,68.3,62.0,4,10,347,100.0,100.0,98.0,2,14,0,623,0,0,0,623,370,370,623,0,253,0
James Hurst,9001,G,NO,10,100.0,1,20,57.9,56.3,56.1,3,13,355,100.0,100.0,97.2,3,18,2,620,0,513,18,620,369,369,89,0,251,0
Kolton Miller,47013,T,LV,10,100.0,0,23,79.2,81.7,69.7,1,9,346,100.0,100.0,97.7,1,13,3,602,0,0,601,602,367,367,0,0,235,1
